DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6020;P6040;DPTO;AREA;FEX_C
5129761;1;4;1;10;1;23;99;99;4,95682613010448
5129761;1;5;1;10;2;3;99;99;4,95682613010448
5129761;1;6;1;10;2;19;99;99;4,95682613010448
5129761;1;7;1;10;1;23;99;99;4,95682613010448
5129762;1;1;1;10;2;35;99;99;2,73936617218313
5129762;1;2;1;10;1;39;99;99;2,73936617218313
5129762;1;3;1;10;1;10;99;99;2,73936617218313
5129762;1;4;1;10;1;40;99;99;2,73936617218313
5129763;1;1;1;10;2;37;99;99;3,28483971745498
5129763;1;2;1;10;1;3;99;99;3,28483971745498
5129764;1;1;1;10;1;33;99;99;4,29155240787131
5129764;1;2;1;10;2;28;99;99;4,29155240787131
5129764;1;3;1;10;1;7;99;99;4,29155240787131
5129764;1;4;1;10;1;0;99;99;4,29155240787131
5129765;1;1;1;10;1;27;99;99;3,01210294481906
5129765;1;2;1;10;2;32;99;99;3,01210294481906
5129765;1;3;1;10;1;1;99;99;3,01210294481906
5129766;1;1;1;10;2;29;99;99;3,01210294481906
5129766;1;2;1;10;1;33;99;99;3,01210294481906
5129766;1;3;1;10;1;3;99;99;3,01210294481906
5129767;1;1;1;10;2;68;99;99;3,37377705220655
5129767;1;2;1;10;2;11;99;99;3,37377705220655
5129768;1;1;1;10;1;42;99;99;3,64063314069664
5129768;1;2;1;10;2;35;99;99;3,64063314069664
5129768;1;3;1;10;1;9;99;99;3,64063314069664
5129768;1;4;1;10;2;5;99;99;3,64063314069664
5129908;1;1;1;10;1;73;81;81;7,59043141597366
5129908;1;2;1;10;2;38;81;81;7,59043141597366
5129908;1;3;1;10;1;11;81;81;7,59043141597366
5129910;1;1;1;10;2;63;91;91;7,22842591886145
5129910;1;2;1;10;1;64;91;91;7,22842591886145
5129910;1;3;1;10;1;18;91;91;7,22842591886145
5129910;1;4;1;10;1;17;91;91;7,22842591886145
5129910;1;5;1;10;1;38;91;91;7,22842591886145
5129910;1;6;1;10;2;32;91;91;7,22842591886145
5129910;1;7;1;10;1;11;91;91;7,22842591886145
5129910;2;1;2;10;1;42;91;91;7,22842591886145
5129910;2;2;2;10;2;32;91;91;7,22842591886145
5129910;2;3;2;10;1;15;91;91;7,22842591886145
5129910;2;4;2;10;1;11;91;91;7,22842591886145
5129911;1;1;1;10;2;30;94;94;2,83104169404781
5129911;1;2;1;10;1;10;94;94;2,83104169404781
5129911;1;3;1;10;2;6;94;94;2,83104169404781
5129912;1;1;1;10;1;28;94;94;2,48975380180533
5129912;1;2;1;10;2;27;94;94;2,48975380180533
5129912;1;3;1;10;1;9;94;94;2,48975380180533
5129912;1;4;1;10;2;7;94;94;2,48975380180533
5129912;1;5;1;10;2;12;94;94;2,48975380180533
5129913;1;1;1;10;1;62;94;94;4,00700496375982
5129913;1;2;1;10;2;47;94;94;4,00700496375982
5129913;1;3;1;10;2;22;94;94;4,00700496375982
5129913;1;4;1;10;2;5;94;94;4,00700496375982
5129913;1;5;1;10;2;1;94;94;4,00700496375982
5129913;1;6;1;10;1;17;94;94;4,00700496375982
5129913;1;7;1;10;2;14;94;94;4,00700496375982
5129913;1;8;1;10;1;4;94;94;4,00700496375982
5129914;1;1;1;10;2;41;94;94;3,39411149468191
5129914;1;2;1;10;1;32;94;94;3,39411149468191
5129914;1;3;1;10;2;14;94;94;3,39411149468191
5129914;1;4;1;10;1;12;94;94;3,39411149468191
5129914;1;5;1;10;1;10;94;94;3,39411149468191
5129914;1;6;1;10;1;8;94;94;3,39411149468191
5129915;1;1;1;10;2;54;94;94;1,24897003745308
5129915;1;2;1;10;1;36;94;94;1,24897003745308
5129962;1;1;1;10;2;37;94;94;1,24897003745308
5129962;1;2;1;10;2;34;94;94;1,24897003745308
5129963;1;1;1;10;1;32;94;94;2,91247146613861
5129963;1;2;1;10;2;20;94;94;2,91247146613861
5129963;1;3;1;10;2;2;94;94;2,91247146613861
5129964;1;1;1;10;1;41;97;97;6,35864338217645
5129964;1;2;1;10;2;29;97;97;6,35864338217645
5129964;1;3;1;10;1;11;97;97;6,35864338217645
5129964;1;4;1;10;2;9;97;97;6,35864338217645
5129964;1;5;1;10;2;0;97;97;6,35864338217645
5129982;1;1;1;10;2;56;99;99;2,74524685632896
5134805;1;1;1;10;1;64;81;81;11,3816538216282
5134805;1;2;1;10;1;34;81;81;11,3816538216282
5134806;1;1;1;10;2;60;81;81;9,62325058580604
5134807;1;1;1;10;2;65;81;81;7,59043141597366
5134807;1;2;1;10;1;35;81;81;7,59043141597366
5134807;1;3;1;10;1;32;81;81;7,59043141597366
5134807;1;4;1;10;1;67;81;81;7,59043141597366
5134808;1;1;1;10;1;39;81;81;15,7093663231617
5134808;1;2;1;10;2;21;81;81;15,7093663231617
5134809;1;1;1;10;2;58;81;81;30,3617256638947
5134809;1;2;1;10;1;19;81;81;30,3617256638947
5134809;1;3;1;10;2;31;81;81;30,3617256638947
5134809;1;4;1;10;2;13;81;81;30,3617256638947
5134809;1;5;1;10;1;12;81;81;30,3617256638947
5134809;1;6;1;10;1;8;81;81;30,3617256638947
5134809;1;7;1;10;2;23;81;81;30,3617256638947
5134809;1;8;1;10;1;4;81;81;30,3617256638947
5134809;1;9;1;10;1;7;81;81;30,3617256638947
5134810;1;1;1;10;1;49;81;81;7,59043141597366
5134810;1;2;1;10;2;48;81;81;7,59043141597366
5134810;1;3;1;10;1;14;81;81;7,59043141597366
5134811;1;1;1;10;2;54;81;81;7,59043141597366
5134811;1;2;1;10;2;26;81;81;7,59043141597366
5134811;1;3;1;10;1;21;81;81;7,59043141597366
5134812;1;1;1;10;1;43;81;81;7,59043141597366
5134812;1;2;1;10;2;36;81;81;7,59043141597366
5134812;1;3;1;10;2;12;81;81;7,59043141597366
5134813;1;1;1;10;2;48;81;81;13,9156396772647
5134813;1;2;1;10;2;10;81;81;13,9156396772647
5134814;1;1;1;10;2;43;81;81;7,59043141597366
5134814;1;2;1;10;1;27;81;81;7,59043141597366
5134814;1;3;1;10;1;25;81;81;7,59043141597366
5134814;1;4;1;10;1;9;81;81;7,59043141597366
5134815;1;1;1;10;1;42;81;81;7,59043141597366
5134815;1;2;1;10;2;38;81;81;7,59043141597366
5134815;1;3;1;10;2;20;81;81;7,59043141597366
5134815;1;4;1;10;2;16;81;81;7,59043141597366
5134815;1;5;1;10;2;12;81;81;7,59043141597366
5134816;1;1;1;10;2;40;81;81;30,3617256638947
5134816;1;2;1;10;1;59;81;81;30,3617256638947
5134816;1;3;1;10;1;21;81;81;30,3617256638947
5134816;1;4;1;10;2;16;81;81;30,3617256638947
5134816;1;5;1;10;2;8;81;81;30,3617256638947
5134816;1;6;1;10;2;20;81;81;30,3617256638947
5134816;1;7;1;10;1;24;81;81;30,3617256638947
5134816;1;8;1;10;2;0;81;81;30,3617256638947
5134816;1;9;1;10;2;16;81;81;30,3617256638947
5134817;1;1;1;10;1;28;81;81;20,18748060371
5134817;1;2;1;10;2;30;81;81;20,18748060371
5134817;1;3;1;10;1;8;81;81;20,18748060371
5134817;1;4;1;10;2;4;81;81;20,18748060371
5134818;1;1;1;10;1;75;81;81;15,5207365956729
5134818;1;2;1;10;2;69;81;81;15,5207365956729
5134818;1;3;1;10;1;12;81;81;15,5207365956729
5134819;1;1;1;10;2;45;81;81;20,1941094378605
5134819;1;2;1;10;1;24;81;81;20,1941094378605
5134819;1;3;1;10;2;4;81;81;20,1941094378605
5134820;1;1;1;10;1;79;81;81;14,7998790812184
5134821;1;1;1;10;1;61;81;81;7,59043141597366
5134821;1;2;1;10;2;56;81;81;7,59043141597366
5134821;1;3;1;10;1;33;81;81;7,59043141597366
5134821;1;4;1;10;1;27;81;81;7,59043141597366
5134821;1;5;1;10;2;23;81;81;7,59043141597366
5134822;1;1;1;10;2;42;81;81;7,59043141597366
5134822;1;2;1;10;1;12;81;81;7,59043141597366
5134823;1;1;1;10;2;56;81;81;7,59043141597366
5134823;1;2;1;10;1;73;81;81;7,59043141597366
5134823;1;3;1;10;1;50;81;81;7,59043141597366
5134823;1;4;1;10;1;27;81;81;7,59043141597366
5134823;1;5;1;10;1;8;81;81;7,59043141597366
5134823;1;6;1;10;2;49;81;81;7,59043141597366
5134823;1;7;1;10;1;44;81;81;7,59043141597366
5134823;1;8;1;10;1;18;81;81;7,59043141597366
5134823;1;9;1;10;1;15;81;81;7,59043141597366
5134824;1;1;1;10;2;32;81;81;7,59043141597366
5134824;1;2;1;10;2;89;81;81;7,59043141597366
5134825;1;1;1;10;2;53;81;81;7,59043141597366
5134825;1;2;1;10;1;26;81;81;7,59043141597366
5134827;1;1;1;10;1;62;81;81;7,59043141597366
5134827;1;2;1;10;2;59;81;81;7,59043141597366
5134827;1;3;1;10;2;78;81;81;7,59043141597366
5134827;1;4;1;10;2;58;81;81;7,59043141597366
5134828;1;1;1;10;2;51;81;81;7,59043141597366
5134828;1;2;1;10;2;34;81;81;7,59043141597366
5134828;1;3;1;10;1;40;81;81;7,59043141597366
5134828;1;4;1;10;1;6;81;81;7,59043141597366
5134828;1;5;1;10;1;1;81;81;7,59043141597366
5134829;1;1;1;10;1;62;81;81;7,59043141597366
5134829;1;2;1;10;2;53;81;81;7,59043141597366
5134829;1;3;1;10;1;31;81;81;7,59043141597366
5134829;1;4;1;10;2;26;81;81;7,59043141597366
5134830;1;1;1;10;2;31;81;81;19,6431149634818
5134830;1;2;1;10;1;39;81;81;19,6431149634818
5134830;1;3;1;10;2;10;81;81;19,6431149634818
5134830;1;4;1;10;2;5;81;81;19,6431149634818
5134830;1;5;1;10;1;24;81;81;19,6431149634818
5134830;1;6;1;10;2;27;81;81;19,6431149634818
5134830;1;7;1;10;1;3;81;81;19,6431149634818
5134830;1;8;1;10;2;92;81;81;19,6431149634818
5134831;1;1;1;10;1;61;81;81;14,7998790812184
5134832;1;1;1;10;1;37;81;81;11,7626375723571
5134842;1;1;1;10;2;63;81;81;7,59043141597366
5134842;1;2;1;10;2;27;81;81;7,59043141597366
5134843;1;1;1;10;1;61;81;81;17,4813846773403
5134843;1;2;1;10;2;28;81;81;17,4813846773403
5134843;1;3;1;10;2;22;81;81;17,4813846773403
5134843;1;4;1;10;2;0;81;81;17,4813846773403
5134844;1;1;1;10;1;35;81;81;10,4974144176744
5134844;1;2;1;10;2;32;81;81;10,4974144176744
5134844;1;3;1;10;2;4;81;81;10,4974144176744
5134846;1;1;1;10;2;24;81;81;19,1275915827519
5134847;1;1;1;10;2;57;81;81;24,8550668689691
5134847;1;2;1;10;2;34;81;81;24,8550668689691
5134847;1;3;1;10;1;13;81;81;24,8550668689691
5134847;1;4;1;10;1;4;81;81;24,8550668689691
5134847;1;5;1;10;1;26;81;81;24,8550668689691
5134847;1;6;1;10;2;23;81;81;24,8550668689691
5134847;1;7;1;10;2;4;81;81;24,8550668689691
5134848;1;1;1;10;2;42;85;85;29,6482978049242
5134848;1;2;1;10;1;38;85;85;29,6482978049242
5134848;1;3;1;10;2;10;85;85;29,6482978049242
5134848;1;4;1;10;2;6;85;85;29,6482978049242
5134848;1;5;1;10;1;1;85;85;29,6482978049242
5134849;1;1;1;10;2;56;85;85;20,8700575515751
5134849;1;2;1;10;1;55;85;85;20,8700575515751
5134849;1;3;1;10;2;33;85;85;20,8700575515751
5134849;1;4;1;10;1;5;85;85;20,8700575515751
5134849;1;5;1;10;1;25;85;85;20,8700575515751
5134850;1;1;1;10;1;48;85;85;25,092154211336
5134850;1;2;1;10;2;38;85;85;25,092154211336
5134850;1;3;1;10;1;17;85;85;25,092154211336
5134850;1;4;1;10;1;15;85;85;25,092154211336
5134851;1;1;1;10;2;39;85;85;23,6620575422804
5134851;1;2;1;10;1;10;85;85;23,6620575422804
5134851;1;3;1;10;2;1;85;85;23,6620575422804
5134852;1;1;1;10;2;64;85;85;21,1085788130939
5134853;1;1;1;10;2;21;85;85;24,225946247647
5134854;1;1;1;10;1;85;85;85;24,2053092302591
5134855;1;1;1;10;1;30;85;85;22,7767984774985
5134855;1;2;1;10;2;25;85;85;22,7767984774985
5134855;1;3;1;10;1;3;85;85;22,7767984774985
5134856;1;1;1;10;2;26;85;85;22,7767984774985
5134856;1;2;1;10;1;25;85;85;22,7767984774985
5134856;1;3;1;10;1;8;85;85;22,7767984774985
5134857;1;1;1;10;2;38;85;85;26,5930450391267
5134857;1;2;1;10;1;17;85;85;26,5930450391267
5134857;1;3;1;10;1;14;85;85;26,5930450391267
5134857;1;4;1;10;2;19;85;85;26,5930450391267
5134857;1;5;1;10;2;4;85;85;26,5930450391267
5134858;1;1;1;10;1;50;85;85;22,538742877439
5134858;1;2;1;10;2;39;85;85;22,538742877439
5134858;1;3;1;10;2;9;85;85;22,538742877439
5134859;1;1;1;10;1;52;85;85;25,7713789763034
5134859;1;2;1;10;2;49;85;85;25,7713789763034
5134859;1;3;1;10;1;12;85;85;25,7713789763034
5134859;1;4;1;10;1;9;85;85;25,7713789763034
5134860;1;1;1;10;2;49;85;85;21,2195158045257
5134860;1;2;1;10;2;23;85;85;21,2195158045257
5134860;1;3;1;10;2;15;85;85;21,2195158045257
5134860;1;4;1;10;2;6;85;85;21,2195158045257
5134861;1;1;1;10;2;26;85;85;22,538742877439
5134861;1;2;1;10;2;7;85;85;22,538742877439
5134861;1;3;1;10;1;25;85;85;22,538742877439
5134862;1;1;1;10;2;71;85;85;21,7759536337449
5134862;1;2;1;10;2;33;85;85;21,7759536337449
5134862;1;3;1;10;2;14;85;85;21,7759536337449
5134862;1;4;1;10;1;10;85;85;21,7759536337449
5134862;1;5;1;10;2;2;85;85;21,7759536337449
5134863;1;1;1;10;2;37;85;85;14,3997595347422
5134863;1;2;1;10;1;7;85;85;14,3997595347422
5134863;1;3;1;10;2;32;85;85;14,3997595347422
5134863;1;4;1;10;2;14;85;85;14,3997595347422
5134863;1;5;1;10;2;12;85;85;14,3997595347422
5134864;1;1;1;10;1;42;85;85;26,1608050835692
5134865;1;1;1;10;2;25;85;85;11,8051572423191
5134865;1;2;1;10;2;23;85;85;11,8051572423191
5134865;1;3;1;10;2;45;85;85;11,8051572423191
5134866;1;1;1;10;1;29;85;85;22,7132054755399
5134866;1;2;1;10;2;22;85;85;22,7132054755399
5134866;1;3;1;10;2;26;85;85;22,7132054755399
5134866;1;4;1;10;1;22;85;85;22,7132054755399
5134867;1;1;1;10;2;22;85;85;17,168134377804
5134867;1;2;1;10;2;25;85;85;17,168134377804
5134868;1;1;1;10;2;73;85;85;23,6590694120249
5134868;1;2;1;10;1;45;85;85;23,6590694120249
5134869;1;1;1;10;1;65;85;85;11,8051572423191
5134869;1;2;1;10;2;58;85;85;11,8051572423191
5134869;1;3;1;10;2;34;85;85;11,8051572423191
5134869;1;4;1;10;2;30;85;85;11,8051572423191
5134869;1;5;1;10;2;0;85;85;11,8051572423191
5134869;1;6;1;10;2;89;85;85;11,8051572423191
5134870;1;1;1;10;2;28;85;85;16,5525026147952
5134871;1;1;1;10;1;24;85;85;27,2205267464519
5134871;1;2;1;10;2;23;85;85;27,2205267464519
5134872;1;1;1;10;1;27;85;85;22,538742877439
5134872;1;2;1;10;2;27;85;85;22,538742877439
5134872;1;3;1;10;2;1;85;85;22,538742877439
5134873;1;1;1;10;2;24;85;85;30,2121865102909
5134873;1;2;1;10;1;31;85;85;30,2121865102909
5134873;1;3;1;10;2;4;85;85;30,2121865102909
5134874;1;1;1;10;1;64;85;85;24,2540641576458
5134874;1;2;1;10;2;57;85;85;24,2540641576458
5134874;1;3;1;10;1;31;85;85;24,2540641576458
5134875;1;1;1;10;2;47;85;85;16,5525026147952
5134876;1;1;1;10;2;45;85;85;22,0975737125311
5134876;1;2;1;10;1;52;85;85;22,0975737125311
5134876;1;3;1;10;1;14;85;85;22,0975737125311
5134877;1;1;1;10;1;55;85;85;20,142077859221
5134877;1;2;1;10;2;52;85;85;20,142077859221
5134877;1;3;1;10;1;20;85;85;20,142077859221
5134878;1;1;1;10;2;50;85;85;19,5470831136001
5134878;1;2;1;10;1;19;85;85;19,5470831136001
5134880;1;1;1;10;2;42;85;85;26,6566380410853
5134880;1;2;1;10;1;20;85;85;26,6566380410853
5134880;1;3;1;10;2;11;85;85;26,6566380410853
5134880;1;4;1;10;1;7;85;85;26,6566380410853
5134888;1;1;1;10;2;23;86;86;11,3245838147692
5134888;1;2;1;10;1;5;86;86;11,3245838147692
5134889;1;1;1;10;1;30;86;86;8,82456208483485
5134889;1;2;1;10;2;26;86;86;8,82456208483485
5134889;1;3;1;10;1;1;86;86;8,82456208483485
5134890;1;1;1;10;1;24;86;86;10,3905045954446
5134890;1;2;1;10;2;22;86;86;10,3905045954446
5134892;1;1;1;10;2;27;86;86;8,82456208483485
5134892;1;2;1;10;1;46;86;86;8,82456208483485
5134892;1;3;1;10;1;9;86;86;8,82456208483485
5134893;1;1;1;10;2;37;86;86;8,69363297405739
5134893;1;2;1;10;1;42;86;86;8,69363297405739
5134893;1;3;1;10;1;20;86;86;8,69363297405739
5134893;1;4;1;10;2;18;86;86;8,69363297405739
5134893;1;5;1;10;2;13;86;86;8,69363297405739
5134895;1;1;1;10;2;67;86;86;6,92928229549481
5134896;1;1;1;10;2;69;86;86;6,92928229549481
5134897;1;1;1;10;2;40;86;86;8,48763689582223
5134897;1;2;1;10;1;11;86;86;8,48763689582223
5134898;1;1;1;10;1;24;86;86;10,3905045954446
5134898;1;2;1;10;2;23;86;86;10,3905045954446
5134899;1;1;1;10;1;24;86;86;10,3905045954446
5134899;1;2;1;10;2;19;86;86;10,3905045954446
5134900;1;1;1;10;2;53;86;86;6,32946526160895
5134901;1;1;1;10;1;27;86;86;10,7274297844572
5134901;1;2;1;10;2;19;86;86;10,7274297844572
5134901;1;3;1;10;1;21;86;86;10,7274297844572
5134902;1;1;1;10;1;47;86;86;9,65955706999793
5134902;1;2;1;10;2;40;86;86;9,65955706999793
5134902;1;3;1;10;1;12;86;86;9,65955706999793
5134902;1;4;1;10;2;4;86;86;9,65955706999793
5134903;1;1;1;10;2;78;86;86;6,92928229549481
5134904;1;1;1;10;2;35;86;86;10,5936362893226
5134904;1;2;1;10;1;29;86;86;10,5936362893226
5134904;1;3;1;10;2;10;86;86;10,5936362893226
5134904;1;4;1;10;1;9;86;86;10,5936362893226
5134905;1;1;1;10;1;54;86;86;8,82456208483485
5134905;1;2;1;10;2;41;86;86;8,82456208483485
5134905;1;3;1;10;1;6;86;86;8,82456208483485
5134906;1;1;1;10;2;34;86;86;6,66639045062157
5134906;1;2;1;10;1;36;86;86;6,66639045062157
5134907;1;1;1;10;2;72;86;86;7,66778253878103
5134907;1;2;1;10;1;44;86;86;7,66778253878103
5134907;1;3;1;10;2;20;86;86;7,66778253878103
5134908;1;1;1;10;1;30;86;86;9,50333736956856
5134908;1;2;1;10;2;18;86;86;9,50333736956856
5134909;1;1;1;10;1;71;86;86;8,68572842914156
5134910;1;1;1;10;1;39;86;86;8,82456208483485
5134910;1;2;1;10;2;29;86;86;8,82456208483485
5134910;1;3;1;10;1;0;86;86;8,82456208483485
5134911;1;1;1;10;2;31;86;86;11,4808035151986
5134911;1;2;1;10;1;13;86;86;11,4808035151986
5134911;1;3;1;10;1;9;86;86;11,4808035151986
5134911;1;4;1;10;2;7;86;86;11,4808035151986
5134912;1;1;1;10;1;54;86;86;6,66639045062157
5134912;1;2;1;10;2;48;86;86;6,66639045062157
5134913;1;1;1;10;2;57;86;86;6,85017359835403
5134913;1;2;1;10;1;72;86;86;6,85017359835403
5134914;1;1;1;10;2;41;86;86;8,50011452037027
5134914;1;2;1;10;2;15;86;86;8,50011452037027
5134914;1;3;1;10;2;11;86;86;8,50011452037027
5134917;1;1;1;10;2;52;86;86;6,25035656446817
5134917;1;2;1;10;1;70;86;86;6,25035656446817
5134918;1;1;1;10;1;35;86;86;11,2599339495082
5134918;1;2;1;10;1;9;86;86;11,2599339495082
5134920;1;1;1;10;2;44;86;86;6,73104031588255
5134920;1;2;1;10;2;12;86;86;6,73104031588255
5134923;1;1;1;10;1;32;86;86;9,10176231529496
5134924;1;1;1;10;1;36;86;86;10,5936362893226
5134924;1;2;1;10;2;34;86;86;10,5936362893226
5134924;1;3;1;10;1;8;86;86;10,5936362893226
5134924;1;4;1;10;2;6;86;86;10,5936362893226
5134925;1;1;1;10;1;66;86;86;6,85017359835403
5134925;1;2;1;10;2;61;86;86;6,85017359835403
5134927;1;1;1;10;2;54;86;86;6,73104031588255
5134927;1;2;1;10;2;23;86;86;6,73104031588255
5134929;1;1;1;10;1;42;86;86;4,83083561983404
5134929;1;2;1;10;2;44;86;86;4,83083561983404
5134929;1;3;1;10;2;72;86;86;4,83083561983404
5134930;1;1;1;10;1;67;94;94;4,718197611633
5134930;1;2;1;10;2;59;94;94;4,718197611633
5134930;1;3;1;10;2;25;94;94;4,718197611633
5134930;1;4;1;10;1;8;94;94;4,718197611633
5134930;1;5;1;10;2;24;94;94;4,718197611633
5134930;1;6;1;10;1;8;94;94;4,718197611633
5134930;1;7;1;10;1;6;94;94;4,718197611633
5134930;1;8;1;10;2;3;94;94;4,718197611633
5134930;1;9;1;10;1;64;94;94;4,718197611633
5134931;1;1;1;10;2;54;94;94;2,48975380180533
5134931;1;2;1;10;1;35;94;94;2,48975380180533
5134931;1;3;1;10;2;3;94;94;2,48975380180533
5134931;1;4;1;10;2;21;94;94;2,48975380180533
5134931;1;5;1;10;1;2;94;94;2,48975380180533
5134932;1;1;1;10;2;32;94;94;2,40378930767911
5134932;1;2;1;10;1;37;94;94;2,40378930767911
5134932;1;3;1;10;1;14;94;94;2,40378930767911
5134932;1;4;1;10;2;13;94;94;2,40378930767911
5134932;1;5;1;10;1;10;94;94;2,40378930767911
5134933;1;1;1;10;2;23;94;94;3,14710141073418
5134933;1;2;1;10;1;9;94;94;3,14710141073418
5134934;1;1;1;10;1;62;94;94;1,97184071924778
5134934;1;2;1;10;2;60;94;94;1,97184071924778
5134934;1;3;1;10;2;16;94;94;1,97184071924778
5134935;1;1;1;10;1;41;94;94;4,0557397435108
5134935;1;2;1;10;2;27;94;94;4,0557397435108
5134935;1;3;1;10;1;11;94;94;4,0557397435108
5134935;1;4;1;10;1;7;94;94;4,0557397435108
5134935;1;5;1;10;1;4;94;94;4,0557397435108
5134936;1;1;1;10;1;32;94;94;2,25525089827745
5134936;1;2;1;10;2;33;94;94;2,25525089827745
5134936;1;3;1;10;2;14;94;94;2,25525089827745
5134936;1;4;1;10;2;8;94;94;2,25525089827745
5134936;1;5;1;10;2;2;94;94;2,25525089827745
5134937;1;1;1;10;1;72;94;94;2,93055097414413
5134938;1;1;1;10;1;33;94;94;3,065417556508
5134938;1;2;1;10;2;30;94;94;3,065417556508
5134938;1;3;1;10;1;6;94;94;3,065417556508
5134938;1;4;1;10;1;1;94;94;3,065417556508
5134939;1;1;1;10;1;67;94;94;2,93055097414413
5134940;1;1;1;10;1;22;94;94;3,16779486425486
5134941;1;1;1;10;1;53;94;94;1,84059246597732
5134941;1;2;1;10;2;36;94;94;1,84059246597732
5134941;1;3;1;10;2;5;94;94;1,84059246597732
5134942;1;1;1;10;1;28;94;94;2,49781303383847
5134943;1;1;1;10;2;53;94;94;1,51751112280805
5134943;1;2;1;10;1;56;94;94;1,51751112280805
5134944;1;1;1;10;1;59;94;94;3,68637025761905
5134944;1;2;1;10;2;7;94;94;3,68637025761905
5134945;1;1;1;10;2;60;94;94;3,20356039519368
5134945;1;2;1;10;1;43;94;94;3,20356039519368
5134945;1;3;1;10;1;25;94;94;3,20356039519368
5134945;1;4;1;10;2;27;94;94;3,20356039519368
5134945;1;5;1;10;1;7;94;94;3,20356039519368
5134945;1;6;1;10;2;3;94;94;3,20356039519368
5134945;1;7;1;10;1;1;94;94;3,20356039519368
5134946;1;1;1;10;2;61;94;94;3,39751479207141
5134946;1;2;1;10;1;79;94;94;3,39751479207141
5134946;1;3;1;10;2;21;94;94;3,39751479207141
5134946;1;4;1;10;1;22;94;94;3,39751479207141
5134946;1;5;1;10;2;11;94;94;3,39751479207141
5134947;1;1;1;10;1;21;94;94;3,81695620008287
5134947;1;2;1;10;2;21;94;94;3,81695620008287
5134947;1;3;1;10;1;6;94;94;3,81695620008287
5134948;1;1;1;10;2;23;94;94;2,15665218266368
5134948;1;2;1;10;1;29;94;94;2,15665218266368
5134949;1;1;1;10;1;23;94;94;4,90587710269945
5134949;1;2;1;10;2;22;94;94;4,90587710269945
5134949;1;3;1;10;1;5;94;94;4,90587710269945
5134949;1;4;1;10;1;1;94;94;4,90587710269945
5134949;1;5;1;10;2;25;94;94;4,90587710269945
5134949;1;6;1;10;2;11;94;94;4,90587710269945
5134949;1;7;1;10;2;8;94;94;4,90587710269945
5134950;1;1;1;10;1;43;94;94;2,0750953695052
5134950;1;2;1;10;2;27;94;94;2,0750953695052
5134950;1;3;1;10;1;3;94;94;2,0750953695052
5134951;1;1;1;10;1;49;94;94;1,7545009307834
5134951;1;2;1;10;2;50;94;94;1,7545009307834
5134951;1;3;1;10;1;28;94;94;1,7545009307834
5134951;1;4;1;10;1;18;94;94;1,7545009307834
5134952;1;1;1;10;2;55;94;94;2,55024546053331
5134952;1;2;1;10;1;14;94;94;2,55024546053331
5134953;1;1;1;10;1;60;94;94;3,31155029794518
5134953;1;2;1;10;2;55;94;94;3,31155029794518
5134953;1;3;1;10;2;24;94;94;3,31155029794518
5134953;1;4;1;10;1;21;94;94;3,31155029794518
5134953;1;5;1;10;1;20;94;94;3,31155029794518
5134954;1;1;1;10;2;57;94;94;2,86252658508658
5134954;1;2;1;10;2;18;94;94;2,86252658508658
5134954;1;3;1;10;1;30;94;94;2,86252658508658
5134954;1;4;1;10;2;26;94;94;2,86252658508658
5134954;1;5;1;10;2;10;94;94;2,86252658508658
5134954;1;6;1;10;1;8;94;94;2,86252658508658
5134954;1;7;1;10;1;2;94;94;2,86252658508658
5134955;1;1;1;10;2;29;94;94;1,24897003745308
5134956;1;1;1;10;2;57;94;94;1,53910277894213
5134956;1;2;1;10;1;54;94;94;1,53910277894213
5134956;1;3;1;10;2;21;94;94;1,53910277894213
5134957;1;1;1;10;2;99;94;94;1,88039067118461
5134958;1;1;1;10;1;51;94;94;1,4134671206763
5134958;1;2;1;10;2;48;94;94;1,4134671206763
5134958;1;3;1;10;1;23;94;94;1,4134671206763
5134958;1;4;1;10;2;17;94;94;1,4134671206763
5134959;1;1;1;10;1;44;94;94;2,49781303383847
5134960;1;1;1;10;2;38;94;94;1,24897003745308
5134960;1;2;1;10;2;20;94;94;1,24897003745308
5134961;1;1;1;10;1;29;94;94;3,82123683998293
5134961;1;2;1;10;2;28;94;94;3,82123683998293
5134961;1;3;1;10;1;11;94;94;3,82123683998293
5134961;1;4;1;10;1;8;94;94;3,82123683998293
5134961;1;5;1;10;2;4;94;94;3,82123683998293
5134962;1;1;1;10;1;24;94;94;1,75462797185109
5134962;1;2;1;10;2;32;94;94;1,75462797185109
5134962;1;3;1;10;1;46;94;94;1,75462797185109
5134963;1;1;1;10;1;24;94;94;3,16779486425486
5134964;1;1;1;10;1;52;94;94;1,91409004710266
5134964;1;2;1;10;2;46;94;94;1,91409004710266
