DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;DPTO;AREA;DSI;FEX_C
5295568;1;4;1;70;94;94;1;1,65565396149373
5295580;1;1;1;70;86;86;1;4,81637678795424
5295583;1;1;1;70;81;81;1;27,1000572654812
5295583;1;2;1;70;81;81;1;27,1000572654812
5295583;2;1;2;70;81;81;1;27,1000572654812
5295583;3;1;3;70;81;81;1;27,1000572654812
5295996;1;2;1;70;91;91;1;6,87213738396929
5296358;1;1;1;70;86;86;1;6,73104031588255
5296358;1;2;1;70;86;86;1;6,73104031588255
5296858;1;4;1;70;97;97;1;1,58966084554411
5297671;1;2;1;70;95;95;1;5,79877058691403
5297737;1;2;1;70;86;86;1;6,25035656446817
5297738;1;2;1;70;86;86;1;8,82456208483485
5297742;1;1;1;70;86;86;1;9,10176231529496
5298141;1;9;1;70;91;91;1;7,60015328119237
5298144;1;1;1;70;91;91;1;5,5452739028961
5298358;1;1;1;70;85;85;1;26,1608050835692
5298645;1;10;1;70;91;91;1;5,60308430820482
5298647;1;1;1;70;91;91;1;3,36662871538087
5298709;1;4;1;70;81;81;1;7,59043141597366
5298709;1;5;1;70;81;81;1;7,59043141597366
5298712;1;1;1;70;81;81;1;28,0155158338332
5298712;1;2;1;70;81;81;1;28,0155158338332
5298961;1;1;1;70;97;97;1;1,58966084554411
5299632;1;2;1;70;94;94;1;1,24897003745308
5299655;1;1;1;70;99;99;1;7,58198009427809
5299655;1;2;1;70;99;99;1;7,58198009427809
5299655;1;3;1;70;99;99;1;7,58198009427809
5299655;1;8;1;70;99;99;1;7,58198009427809
5299655;1;16;1;70;99;99;1;7,58198009427809
5299655;1;17;1;70;99;99;1;7,58198009427809
5299655;1;18;1;70;99;99;1;7,58198009427809
5299655;1;19;1;70;99;99;1;7,58198009427809
5299779;1;1;1;70;81;81;1;30,3617256638947
5299825;1;2;1;70;81;81;1;7,59043141597366
5299967;1;2;1;70;85;85;1;25,092154211336
5299967;1;3;1;70;85;85;1;25,092154211336
5299967;1;4;1;70;85;85;1;25,092154211336
5300299;1;1;1;70;81;81;1;7,59043141597366
5300300;1;2;1;70;81;81;1;7,59043141597366
5300623;1;1;1;70;81;81;1;7,59043141597366
5300623;1;3;1;70;81;81;1;7,59043141597366
5300624;1;5;1;70;81;81;1;7,59043141597366
5300626;1;1;1;70;81;81;1;11,6726249706234
5300740;1;2;1;70;85;85;1;25,7713789763034
5300746;1;2;1;70;86;86;1;6,25035656446817
5300750;1;3;1;70;86;86;1;4,89548548509502
5300786;1;3;1;70;81;81;1;7,59043141597366
5300787;1;1;1;70;81;81;1;7,59043141597366
5301664;1;1;1;70;86;86;1;13,4305832082696
5301668;1;2;1;70;86;86;1;10,204538859597
5301684;1;1;1;70;86;86;1;6,66639045062157
5302010;1;1;1;70;97;97;1;1,58966084554411
5302012;1;5;1;70;97;97;1;1,58966084554411
5302051;1;1;1;70;86;86;1;10,9482993501475
5302058;1;1;1;70;86;86;1;7,8904828655102
5302060;1;1;1;70;86;86;1;10,3905045954446
5302529;1;1;1;70;99;99;1;2,0187808122052
5302536;1;2;1;70;99;99;1;4,16454846998202
5302538;1;1;1;70;99;99;1;2,90812341227008
5302693;1;2;1;70;91;91;1;7,04394253543108
5302705;1;1;1;70;91;91;1;5,90012542613083
5302708;1;4;1;70;91;91;1;7,34451654662766
5303195;1;1;1;70;95;95;1;50,449304106152
5303207;1;1;1;70;95;95;1;5,79877058691403
5303211;1;1;1;70;95;95;1;12,6288073336026
5303222;1;2;1;70;95;95;1;5,79877058691403
5303653;1;1;1;70;81;81;1;7,59043141597366
5303777;1;1;1;70;94;94;1;3,39411149468191
5303777;1;5;1;70;94;94;1;3,39411149468191
5303777;1;6;1;70;94;94;1;3,39411149468191
5303782;1;3;1;70;94;94;1;2,87943814068472
5303787;1;3;1;70;94;94;1;1,73393451833041
5303794;1;2;1;70;94;94;1;3,24116540431251
5303794;1;5;1;70;94;94;1;3,24116540431251
5303799;1;1;1;70;94;94;1;2,49781303383847
5303800;1;1;1;70;94;94;1;2,17930668012361
5303800;1;2;1;70;94;94;1;2,17930668012361
5303800;1;3;1;70;94;94;1;2,17930668012361
5303800;1;4;1;70;94;94;1;2,17930668012361
5303801;1;2;1;70;94;94;1;1,49943161480253
5303803;1;1;1;70;94;94;1;1,24897003745308
5303804;1;2;1;70;94;94;1;4,08465973755129
5304217;1;2;1;70;81;81;1;16,5354697975218
5304228;1;2;1;70;81;81;1;30,3617256638947
5304228;1;7;1;70;81;81;1;30,3617256638947
5304229;1;2;1;70;81;81;1;7,59043141597366
5304912;1;1;1;70;86;86;1;10,3258547301836
5304912;1;2;1;70;86;86;1;10,3258547301836
5305182;1;1;1;70;97;97;1;4,05041197009152
5305187;1;1;1;70;97;97;1;1,60723114054178
5305207;1;1;1;70;97;97;1;1,58966084554411
5305214;1;1;1;70;85;85;1;20,2263078785675
5305278;1;1;1;70;85;85;1;26,1608050835692
5305771;1;2;1;70;95;95;1;5,79877058691403
5305771;1;3;1;70;95;95;1;5,79877058691403
5305773;1;1;1;70;95;95;1;50,449304106152
5305773;1;3;1;70;95;95;1;50,449304106152
5305777;1;2;1;70;95;95;1;50,449304106152
5306088;1;1;1;70;85;85;1;20,142077859221
5306098;1;3;1;70;85;85;1;21,6534838126572
5306247;1;1;1;70;94;94;1;2,82393329391619
5306247;1;2;1;70;94;94;1;2,82393329391619
5306247;1;5;1;70;94;94;1;2,82393329391619
5306252;1;1;1;70;94;94;1;1,24897003745308
5306253;1;5;1;70;94;94;1;1,65565396149373
5306256;1;1;1;70;94;94;1;2,16928640415123
5306256;1;4;1;70;94;94;1;2,16928640415123
5306258;1;2;1;70;94;94;1;2,16667245863606
5306258;1;3;1;70;94;94;1;2,16667245863606
5306261;1;1;1;70;94;94;1;2,0750953695052
5306296;1;2;1;70;86;86;1;10,0486544997235
5306411;1;4;1;70;99;99;1;1,89549502356952
5306411;1;5;1;70;99;99;1;1,89549502356952
5306414;1;2;1;70;99;99;1;4,65232703648829
5306416;1;1;1;70;99;99;1;1,89549502356952
5306416;1;2;1;70;99;99;1;1,89549502356952
5306421;1;2;1;70;99;99;1;2,75863741413144
5306425;1;3;1;70;99;99;1;5,12549038123915
5306427;1;2;1;70;99;99;1;3,87932061831413
5306621;1;1;1;70;81;81;1;23,0543539388661
5306623;1;1;1;70;81;81;1;7,59043141597366
5306623;1;3;1;70;81;81;1;7,59043141597366
5306623;1;5;1;70;81;81;1;7,59043141597366
5307015;1;2;1;70;86;86;1;7,26620748450743
5307017;1;1;1;70;86;86;1;4,38241856314117
5307017;1;3;1;70;86;86;1;4,38241856314117
5307438;1;6;1;70;97;97;1;1,58966084554411
5307448;1;1;1;70;97;97;1;1,58966084554411
5307951;1;2;1;70;85;85;1;17,168134377804
5307972;1;1;1;70;85;85;1;22,7132054755399
5308311;1;1;1;70;91;91;1;5,80898233718493
5308323;1;4;1;70;91;91;1;6,86245078561717
5308327;1;1;1;70;91;91;1;5,80914075842998
5308565;1;4;1;70;81;81;1;7,59043141597366
5308624;1;1;1;70;95;95;1;5,79877058691403
5308625;1;1;1;70;95;95;1;12,6288073336026
5308663;1;1;1;70;95;95;1;50,449304106152
5308700;1;5;1;70;95;95;1;5,79877058691403
5308701;1;1;1;70;95;95;1;5,79877058691403
5308709;1;1;1;70;95;95;1;5,79877058691403
5308710;1;1;1;70;95;95;1;5,79877058691403
5309122;1;3;1;70;94;94;1;2,72753296165502
5309122;1;4;1;70;94;94;1;2,72753296165502
5309123;1;1;1;70;94;94;1;1,24897003745308
5309125;1;1;1;70;94;94;1;2,16941344521892
5309126;1;2;1;70;94;94;1;1,84059246597732
5309127;1;4;1;70;94;94;1;2,88920433452172
5309127;1;6;1;70;94;94;1;2,88920433452172
5309127;1;8;1;70;94;94;1;2,88920433452172
5309131;1;1;1;70;94;94;1;1,24897003745308
5309134;1;4;1;70;94;94;1;1,24897003745308
5311434;1;1;1;70;95;95;1;5,79877058691403
5311462;1;2;1;70;81;81;1;29,8775467897456
5311751;1;2;1;70;99;99;1;5,80622727285602
5311753;1;2;1;70;99;99;1;12,7365214728427
5311842;1;1;1;70;99;99;1;3,1394640163879
5311843;1;2;1;70;99;99;1;1,89549502356952
5311844;1;1;1;70;99;99;1;1,89549502356952
5312500;1;1;1;70;81;81;1;25,4060613433477
5312501;1;1;1;70;81;81;1;7,59043141597366
5312505;1;3;1;70;81;81;1;7,97704368039444
5312507;1;2;1;70;81;81;1;7,59043141597366
5312827;1;2;1;70;85;85;1;22,7767984774985
5312829;1;1;1;70;85;85;1;19,1029932137262
5312880;1;1;1;70;95;95;1;50,449304106152
5312951;1;1;1;70;86;86;1;10,6458085300355
5313185;1;2;1;70;81;81;1;7,59043141597366
5313185;1;3;1;70;81;81;1;7,59043141597366
5313191;1;1;1;70;86;86;1;9,22613713910844
5314008;1;1;1;70;99;99;1;1,89549502356952
5314010;1;5;1;70;99;99;1;1,89549502356952
5314020;1;2;1;70;99;99;1;6,4910330037344
5314021;1;2;1;70;99;99;1;12,4725511863135
5314022;1;3;1;70;99;99;1;2,86672724375197
5314875;1;1;1;70;97;97;1;1,58966084554411
5314900;1;5;1;70;97;97;1;6,35864338217645
5314900;1;6;1;70;97;97;1;6,35864338217645
5315174;1;7;1;70;85;85;1;24,3133019968044
5315184;1;1;1;70;85;85;1;16,5525026147952
5315364;1;2;1;70;91;91;1;5,81403745720248
5315366;1;2;1;70;91;91;1;5,56964348678058
5315370;1;2;1;70;91;91;1;6,68397700704497
5315387;1;2;1;70;91;91;1;6,39660895223576
5315392;1;1;1;70;91;91;1;4,87179880747838
5315905;1;1;1;70;95;95;1;13,305764101788
5315907;1;3;1;70;95;95;1;5,79877058691403
5315910;1;1;1;70;81;81;1;7,59043141597366
5315915;1;1;1;70;81;81;1;7,59043141597366
5315915;1;2;1;70;81;81;1;7,59043141597366
5315915;1;5;1;70;81;81;1;7,59043141597366
5315935;1;1;1;70;95;95;1;5,79877058691403
5315938;1;1;1;70;95;95;1;5,79877058691403
5315938;1;3;1;70;95;95;1;5,79877058691403
5315980;1;2;1;70;81;81;1;7,59043141597366
5315980;1;3;1;70;81;81;1;7,59043141597366
5315980;1;4;1;70;81;81;1;7,59043141597366
5315981;1;3;1;70;81;81;1;7,59043141597366
5316157;1;3;1;70;86;86;1;4,38241856314117
5316157;1;6;1;70;86;86;1;4,38241856314117
5316161;1;2;1;70;86;86;1;9,65955706999793
5316190;1;1;1;70;94;94;1;2,15677922373137
5316195;1;1;1;70;94;94;1;2,29504910348474
5316196;1;1;1;70;94;94;1;1,24897003745308
5316198;1;1;1;70;94;94;1;4,33814553896223
5316198;1;5;1;70;94;94;1;4,33814553896223
5316212;1;1;1;70;94;94;1;1,24897003745308
5316212;1;2;1;70;94;94;1;1,24897003745308
5316213;1;1;1;70;94;94;1;1,51751112280805
5316389;1;1;1;70;95;95;1;5,79877058691403
5316550;1;1;1;70;81;81;1;7,59043141597366
5316551;1;1;1;70;81;81;1;14,444143168479
5316551;1;2;1;70;81;81;1;14,444143168479
5316597;1;1;1;70;81;81;1;10,4974144176744
5316810;1;2;1;70;94;94;1;2,20908460935852
5316813;1;2;1;70;94;94;1;2,83091465298012
5317886;1;1;1;70;85;85;1;20,6038840415169
5317890;1;4;1;70;85;85;1;23,1366583580259
5317892;1;3;1;70;85;85;1;22,7132054755399
5317918;1;2;1;70;85;85;1;22,0975737125311
5318186;1;3;1;70;95;95;1;5,79877058691403
5318191;1;3;1;70;86;86;1;8,41119120225528
5318194;1;5;1;70;86;86;1;8,55983947892278
5319035;1;1;1;70;81;81;1;15,7093663231617
5319035;1;2;1;70;81;81;1;15,7093663231617
5319112;1;1;1;70;81;81;1;11,7626375723571
5319113;1;2;1;70;81;81;1;7,59043141597366
5320035;1;1;1;70;86;86;1;11,3321365326088
5320036;1;2;1;70;86;86;1;8,82456208483485
5320043;1;1;1;70;86;86;1;7,06796550489517
5320061;1;2;1;70;86;86;1;8,49029989939606
5320340;1;1;1;70;99;99;1;2,63392045028031
5320342;1;4;1;70;99;99;1;3,0305032784636
5320344;1;2;1;70;99;99;1;4,77470690268182
5320417;1;1;1;70;99;99;1;4,81607450073317
5320419;1;1;1;70;99;99;1;3,37287757343604
5320421;1;1;1;70;99;99;1;7,37497342683767
5320772;1;1;1;70;97;97;1;4,87702665927054
5320778;1;1;1;70;97;97;1;3,49569969013603
5321194;1;3;1;70;85;85;1;20,1627148766089
5321195;1;1;1;70;85;85;1;17,168134377804
5321211;1;1;1;70;95;95;1;5,79877058691403
5321211;1;2;1;70;95;95;1;5,79877058691403
5321211;1;3;1;70;95;95;1;5,79877058691403
5321213;1;3;1;70;95;95;1;5,79877058691403
5321214;1;2;1;70;95;95;1;5,79877058691403
5321217;1;2;1;70;95;95;1;5,79877058691403
5321226;1;4;1;70;95;95;1;5,79877058691403
5321464;1;1;1;70;91;91;1;5,07794986025528
5321465;1;3;1;70;91;91;1;4,72799503579304
5321468;1;2;1;70;91;91;1;5,84272646586394
5321469;1;3;1;70;91;91;1;6,86245078561717
5321475;1;1;1;70;91;91;1;5,3716968230964
5321475;1;2;1;70;91;91;1;5,3716968230964
5322126;1;1;1;70;94;94;1;1,24897003745308
5322126;1;3;1;70;94;94;1;1,24897003745308
5322126;1;4;1;70;94;94;1;1,24897003745308
5322128;1;3;1;70;94;94;1;2,92510568762615
5322130;1;1;1;70;94;94;1;1,85035865981432
5322130;1;2;1;70;94;94;1;1,85035865981432
5322130;1;5;1;70;94;94;1;1,85035865981432
5322130;1;7;1;70;94;94;1;1,85035865981432
5322576;1;1;1;70;81;81;1;14,7998790812184
5322994;1;1;1;70;81;81;1;7,59043141597366
5322994;1;2;1;70;81;81;1;7,59043141597366
5323000;1;2;1;70;85;85;1;26,6536499108298
5323162;1;1;1;70;86;86;1;7,4744489793568
5323166;1;1;1;70;86;86;1;13,0418211190998
5323188;1;1;1;70;94;94;1;1,73393451833041
5323189;1;1;1;70;94;94;1;1,4134671206763
5323191;1;1;1;70;94;94;1;1,34467157007306
5323191;1;5;1;70;94;94;1;1,34467157007306
5323191;1;6;1;70;94;94;1;1,34467157007306
5323701;1;1;1;70;97;97;1;1,58966084554411
5323714;1;8;1;70;97;97;1;6,35864338217645
5323716;1;1;1;70;97;97;1;6,35864338217645
5323718;1;2;1;70;97;97;1;1,58966084554411
5323718;1;4;1;70;97;97;1;1,58966084554411
5323720;1;1;1;70;97;97;1;1,58966084554411
5323819;1;1;1;70;81;81;1;20,18748060371
5323913;1;3;1;70;81;81;1;22,7703690740769
5323915;1;1;1;70;81;81;1;7,59043141597366
5323915;1;2;1;70;81;81;1;7,59043141597366
5323927;1;2;1;70;95;95;1;5,79877058691403
5323977;1;1;1;70;81;81;1;8,64201229591257
5323978;1;4;1;70;81;81;1;30,3617256638947
5323979;1;1;1;70;81;81;1;7,59043141597366
5324425;1;2;1;70;99;99;1;2,0187808122052
5324425;1;4;1;70;99;99;1;2,0187808122052
5324426;1;1;1;70;99;99;1;1,89549502356952
5324426;1;4;1;70;99;99;1;1,89549502356952
5324428;1;2;1;70;99;99;1;4,77470690268182
5324431;1;1;1;70;99;99;1;3,37287757343604
5324690;1;2;1;70;85;85;1;30,2121865102909
5324694;1;1;1;70;85;85;1;19,1029932137262
5324694;1;2;1;70;85;85;1;19,1029932137262
5324799;1;2;1;70;95;95;1;23,8926144701684
5324848;1;3;1;70;86;86;1;4,38241856314117
5325100;1;2;1;70;99;99;1;4,89178410899698
5325103;1;6;1;70;99;99;1;5,26597786588319
5325868;1;1;1;70;95;95;1;50,449304106152
5325871;1;2;1;70;95;95;1;5,79877058691403
5326044;1;1;1;70;85;85;1;25,9774132761179
5326046;1;3;1;70;85;85;1;31,7058761813051
5326063;1;3;1;70;85;85;1;17,8325210681996
5326318;1;1;1;70;81;81;1;7,59043141597366
5326319;1;4;1;70;81;81;1;30,3617256638947
5326319;1;5;1;70;81;81;1;30,3617256638947
5326319;1;6;1;70;81;81;1;30,3617256638947
5326498;1;1;1;70;81;81;1;30,3617256638947
5326499;1;1;1;70;81;81;1;14,6298683575687
5326610;1;3;1;70;91;91;1;4,78555241730498
5327999;1;1;1;70;94;94;1;4,43404712924589
5327999;1;2;1;70;94;94;1;4,43404712924589
5327999;1;3;1;70;94;94;1;4,43404712924589
5328000;1;2;1;70;94;94;1;1,88013658904923
5328000;1;3;1;70;94;94;1;1,88013658904923
5328002;1;4;1;70;94;94;1;4,16788324509466
5328005;1;2;1;70;94;94;1;2,0750953695052
5328006;1;5;1;70;94;94;1;3,62383142249845
5328008;1;2;1;70;94;94;1;3,87681848193188
5328014;1;2;1;70;81;81;1;7,59043141597366
5328129;1;2;1;70;99;99;1;1,89549502356952
5328137;1;4;1;70;81;81;1;7,59043141597366
5328143;1;1;1;70;86;86;1;12,0385982699015
5328144;1;1;1;70;86;86;1;10,3905045954446
5328144;1;2;1;70;86;86;1;10,3905045954446
5328225;1;1;1;70;86;86;1;8,88921195009582
