DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;DPTO;AREA;INI;FEX_C
5114345;1;1;1;80;85;85;1;23,7108124696671
5114345;1;5;1;80;85;85;1;23,7108124696671
5114346;1;1;1;80;85;85;1;21,1085788130939
5114347;1;3;1;80;85;85;1;22,0975737125311
5114349;1;1;1;80;85;85;1;20,8419396415763
5114350;1;3;1;80;85;85;1;23,3924302405073
5114352;2;2;2;80;86;86;1;8,34204757238165
5114354;1;2;1;80;86;86;1;10,6340127017295
5114354;1;3;1;80;86;86;1;10,6340127017295
5114355;1;2;1;80;86;86;1;6,73104031588255
5114356;1;3;1;80;86;86;1;10,9952113435962
5114357;1;2;1;80;86;86;1;14,6874641252828
5114357;1;3;1;80;86;86;1;14,6874641252828
5114357;1;4;1;80;86;86;1;14,6874641252828
5114357;1;8;1;80;86;86;1;14,6874641252828
5115520;1;1;1;80;81;81;1;7,59043141597366
5115527;1;3;1;80;85;85;1;29,4451842400757
5115528;1;1;1;80;85;85;1;17,168134377804
5115528;1;2;1;80;85;85;1;17,168134377804
5115533;1;4;1;80;85;85;1;28,6994457381838
5115534;1;3;1;80;85;85;1;22,0975737125311
5115540;1;1;1;80;85;85;1;18,6068431415497
5115540;1;2;1;80;85;85;1;18,6068431415497
5115544;1;1;1;80;85;85;1;24,4937730692898
5115545;1;1;1;80;85;85;1;23,9001131423398
5115547;1;1;1;80;86;86;1;4,41480173368064
5115547;1;2;1;80;86;86;1;4,41480173368064
5115548;1;4;1;80;86;86;1;5,03907711468341
5115549;1;3;1;80;86;86;1;10,0611321242715
5115549;1;4;1;80;86;86;1;10,0611321242715
5115550;1;4;1;80;94;94;1;2,42448276119979
5115551;1;3;1;80;94;94;1;2,51044725532602
5115552;1;2;1;80;94;94;1;3,65271114911997
5115552;1;3;1;80;94;94;1;3,65271114911997
5115552;1;4;1;80;94;94;1;3,65271114911997
5115553;1;1;1;80;94;94;1;2,83091465298012
5115554;1;1;1;80;94;94;1;2,93055097414413
5115555;1;2;1;80;94;94;1;4,06031473296521
5115555;1;7;1;80;94;94;1;4,06031473296521
5115555;1;10;1;80;94;94;1;4,06031473296521
5115556;1;3;1;80;94;94;1;1,75462797185109
5115557;1;2;1;80;94;94;1;2,31287452935488
5115559;1;3;1;80;95;95;1;5,79877058691403
5115559;1;4;1;80;95;95;1;5,79877058691403
5115559;1;5;1;80;95;95;1;5,79877058691403
5115561;1;3;1;80;95;95;1;5,79877058691403
5115562;1;1;1;80;97;97;1;1,76381974784881
5115562;1;3;1;80;97;97;1;1,76381974784881
5115562;1;5;1;80;97;97;1;1,76381974784881
5115563;1;2;1;80;99;99;1;3,17585040906393
5115563;1;3;1;80;99;99;1;3,17585040906393
5117484;1;2;1;80;85;85;1;23,5984645403218
5117486;1;2;1;80;85;85;1;22,9828327773129
5117487;1;2;1;80;85;85;1;22,538742877439
5117494;1;2;1;80;85;85;1;21,2195158045257
5117499;1;2;1;80;86;86;1;6,94209526059868
5117499;1;3;1;80;86;86;1;6,94209526059868
5117499;1;4;1;80;86;86;1;6,94209526059868
5117501;1;2;1;80;86;86;1;6,73104031588255
5117502;1;3;1;80;86;86;1;6,38919022016146
5117503;1;2;1;80;86;86;1;7,95513273077118
5117503;1;3;1;80;86;86;1;7,95513273077118
5117506;1;2;1;80;86;86;1;8,75808145853505
5117506;1;5;1;80;86;86;1;8,75808145853505
5117508;1;1;1;80;86;86;1;9,16641218055594
5117513;1;3;1;80;86;86;1;11,2454751176284
5117515;1;1;1;80;86;86;1;9,65955706999793
5117515;1;4;1;80;86;86;1;9,65955706999793
5117516;1;1;1;80;86;86;1;8,69145038594231
5117516;1;2;1;80;86;86;1;8,69145038594231
5117516;1;4;1;80;86;86;1;8,69145038594231
5117516;1;5;1;80;86;86;1;8,69145038594231
5117519;1;1;1;80;86;86;1;9,98217387342368
5117521;1;2;1;80;86;86;1;7,55355767649758
5117523;1;1;1;80;86;86;1;6,85017359835403
5117523;1;2;1;80;86;86;1;6,85017359835403
5117525;1;1;1;80;86;86;1;6,85017359835403
5117526;1;2;1;80;86;86;1;7,95513273077118
5117526;1;3;1;80;86;86;1;7,95513273077118
5117527;1;3;1;80;86;86;1;9,22613713910844
5117529;1;1;1;80;86;86;1;6,85017359835403
5117530;1;2;1;80;86;86;1;9,50333736956856
5117531;1;4;1;80;86;86;1;8,22740805452282
5117532;1;2;1;80;91;91;1;5,95784122888781
5117533;1;1;1;80;91;91;1;4,01660261152326
5117533;1;2;1;80;91;91;1;4,01660261152326
5117535;1;1;1;80;91;91;1;4,01660261152326
5117535;1;2;1;80;91;91;1;4,01660261152326
5117537;1;2;1;80;91;91;1;5,81403745720248
5117540;1;1;1;80;91;91;1;5,49324211620435
5117541;1;1;1;80;91;91;1;4,87242770352607
5117541;1;2;1;80;91;91;1;4,87242770352607
5117545;1;2;1;80;91;91;1;8,45403443543596
5117547;1;3;1;80;91;91;1;6,04517191851411
5117547;1;4;1;80;91;91;1;6,04517191851411
5117548;1;1;1;80;91;91;1;3,98760154930419
5117548;1;2;1;80;91;91;1;3,98760154930419
5117549;1;1;1;80;91;91;1;3,41984572917186
5117549;1;5;1;80;91;91;1;3,41984572917186
5117550;1;1;1;80;91;91;1;3,18963714606808
5117550;1;2;1;80;91;91;1;3,18963714606808
5117550;1;4;1;80;91;91;1;3,18963714606808
5117551;1;2;1;80;91;91;1;7,05076958378654
5117551;1;4;1;80;91;91;1;7,05076958378654
5117554;1;3;1;80;91;91;1;4,92935618899031
5117554;1;4;1;80;91;91;1;4,92935618899031
5117554;1;5;1;80;91;91;1;4,92935618899031
5117556;1;2;1;80;91;91;1;5,22789305141106
5117557;1;2;1;80;91;91;1;4,60707863873278
5117559;1;2;1;80;91;91;1;6,04517191851411
5117559;1;3;1;80;91;91;1;6,04517191851411
5117559;1;4;1;80;91;91;1;6,04517191851411
5117563;1;2;1;80;94;94;1;1,75475501291879
5117565;1;2;1;80;94;94;1;2,92249174211099
5117565;1;3;1;80;94;94;1;2,92249174211099
5117566;1;3;1;80;94;94;1;1,75462797185109
5117567;1;1;1;80;94;94;1;3,82123683998293
5117568;1;1;1;80;94;94;1;2,37466492121546
5117568;1;2;1;80;94;94;1;2,37466492121546
5117568;1;3;1;80;94;94;1;2,37466492121546
5117568;1;4;1;80;94;94;1;2,37466492121546
5117568;1;5;1;80;94;94;1;2,37466492121546
5117569;1;2;1;80;94;94;1;3,50076944232882
5117569;1;3;1;80;94;94;1;3,50076944232882
5117571;1;2;1;80;94;94;1;1,75462797185109
5117571;1;3;1;80;94;94;1;1,75462797185109
5117572;1;2;1;80;94;94;1;1,75475501291879
5117573;1;2;1;80;94;94;1;3,82123683998293
5117574;1;2;1;80;94;94;1;1,24897003745308
5117574;1;3;1;80;94;94;1;1,24897003745308
5117575;1;2;1;80;94;94;1;2,83926823456762
5117575;1;4;1;80;94;94;1;2,83926823456762
5117575;1;5;1;80;94;94;1;2,83926823456762
5117576;1;3;1;80;94;94;1;1,24897003745308
5117578;1;2;1;80;94;94;1;1,7340615593981
5117579;1;1;1;80;94;94;1;2,23967129778389
5117579;1;3;1;80;94;94;1;2,23967129778389
5117579;1;5;1;80;94;94;1;2,23967129778389
5117580;1;2;1;80;94;94;1;1,8902839060893
5117580;1;3;1;80;94;94;1;1,8902839060893
5117581;1;2;1;80;94;94;1;2,48534612083759
5117581;1;4;1;80;94;94;1;2,48534612083759
5117582;1;3;1;80;94;94;1;1,75462797185109
5117583;1;1;1;80;94;94;1;1,24897003745308
5117583;1;2;1;80;94;94;1;1,24897003745308
5117583;1;3;1;80;94;94;1;1,24897003745308
5117584;1;2;1;80;94;94;1;2,83914119349992
5117584;1;3;1;80;94;94;1;2,83914119349992
5117584;1;5;1;80;94;94;1;2,83914119349992
5117584;1;6;1;80;94;94;1;2,83914119349992
5117585;1;1;1;80;94;94;1;1,24897003745308
5117586;1;2;1;80;94;94;1;3,83764965360356
5117587;1;3;1;80;94;94;1;3,50076944232882
5117592;1;4;1;80;95;95;1;5,79877058691403
5117596;1;4;1;80;95;95;1;5,79877058691403
5117597;1;1;1;80;95;95;1;5,79877058691403
5117598;1;2;1;80;95;95;1;5,79877058691403
5117600;1;3;1;80;95;95;1;5,79877058691403
5117604;1;2;1;80;95;95;1;5,79877058691403
5117606;1;3;1;80;95;95;1;5,79877058691403
5117607;1;3;1;80;95;95;1;5,79877058691403
5117611;1;2;1;80;95;95;1;5,79877058691403
5117625;1;2;1;80;97;97;1;1,60723114054178
5117625;1;5;1;80;97;97;1;1,60723114054178
5117626;1;1;1;80;97;97;1;1,58966084554411
5117626;1;2;1;80;97;97;1;1,58966084554411
5117627;1;1;1;80;97;97;1;1,58966084554411
5117627;1;2;1;80;97;97;1;1,58966084554411
5117627;1;3;1;80;97;97;1;1,58966084554411
5117627;1;4;1;80;97;97;1;1,58966084554411
5117627;1;5;1;80;97;97;1;1,58966084554411
5117627;1;7;1;80;97;97;1;1,58966084554411
5117632;1;1;1;80;97;97;1;1,58966084554411
5117633;1;1;1;80;97;97;1;1,58966084554411
5117634;1;2;1;80;97;97;1;6,35864338217645
5117634;1;3;1;80;97;97;1;6,35864338217645
5117636;1;2;1;80;97;97;1;1,58966084554411
5117636;1;4;1;80;97;97;1;1,58966084554411
5117637;1;3;1;80;97;97;1;1,58966084554411
5117637;1;4;1;80;97;97;1;1,58966084554411
5117637;1;5;1;80;97;97;1;1,58966084554411
5117639;1;4;1;80;97;97;1;1,58966084554411
5117640;1;3;1;80;99;99;1;6,41803768689985
5117641;1;3;1;80;99;99;1;2,72135154268489
5117642;1;3;1;80;99;99;1;2,75773793536093
5117644;1;2;1;80;99;99;1;3,5316438323056
5117645;1;2;1;80;99;99;1;3,01210294481906
5117652;1;2;1;80;99;99;1;1,89549502356952
5117652;1;3;1;80;99;99;1;1,89549502356952
5117652;1;4;1;80;99;99;1;1,89549502356952
5118899;1;4;1;80;81;81;1;30,3617256638947
5118899;1;5;1;80;81;81;1;30,3617256638947
5118899;2;2;2;80;81;81;1;30,3617256638947
5118899;3;2;3;80;81;81;1;30,3617256638947
5118899;4;2;4;80;81;81;1;30,3617256638947
5118901;1;3;1;80;81;81;1;8,64201229591257
5118902;1;4;1;80;81;81;1;7,59043141597366
5118903;1;1;1;80;81;81;1;13,9156396772647
5118905;1;2;1;80;81;81;1;7,59043141597366
5118911;1;1;1;80;85;85;1;15,2613934518807
5118911;1;2;1;80;85;85;1;15,2613934518807
5118911;1;3;1;80;85;85;1;15,2613934518807
5118911;1;4;1;80;85;85;1;15,2613934518807
5118912;1;3;1;80;86;86;1;8,2920579197838
5118912;1;4;1;80;86;86;1;8,2920579197838
5118914;1;5;1;80;86;86;1;11,24055021092
5118914;1;6;1;80;86;86;1;11,24055021092
5118916;1;1;1;80;86;86;1;7,33085734976841
5118917;1;2;1;80;95;95;1;5,79877058691403
5118932;1;2;1;80;97;97;1;1,58966084554411
5118932;1;3;1;80;97;97;1;1,58966084554411
5118932;1;4;1;80;97;97;1;1,58966084554411
5118932;1;6;1;80;97;97;1;1,58966084554411
5118932;1;7;1;80;97;97;1;1,58966084554411
5118938;1;1;1;80;97;97;1;2,74533155905619
5118938;1;2;1;80;97;97;1;2,74533155905619
5118939;1;1;1;80;97;97;1;6,35864338217645
5118939;1;2;1;80;97;97;1;6,35864338217645
5118939;1;3;1;80;97;97;1;6,35864338217645
5118940;1;1;1;80;97;97;1;1,58966084554411
5118940;1;2;1;80;97;97;1;1,58966084554411
5118940;1;3;1;80;97;97;1;1,58966084554411
5118941;1;1;1;80;97;97;1;1,58966084554411
5118941;1;3;1;80;97;97;1;1,58966084554411
5118941;1;4;1;80;97;97;1;1,58966084554411
5118942;1;1;1;80;97;97;1;1,58966084554411
5118942;1;2;1;80;97;97;1;1,58966084554411
5118942;1;3;1;80;97;97;1;1,58966084554411
5118942;1;4;1;80;97;97;1;1,58966084554411
5118942;1;6;1;80;97;97;1;1,58966084554411
5118942;1;7;1;80;97;97;1;1,58966084554411
5118943;1;3;1;80;97;97;1;1,58966084554411
5118944;1;1;1;80;97;97;1;3,66074408971943
5118945;1;2;1;80;97;97;1;2,06835316183584
5118945;1;4;1;80;97;97;1;2,06835316183584
5118950;1;1;1;80;97;97;1;1,58966084554411
5118951;1;3;1;80;97;97;1;1,58966084554411
5118953;1;2;1;80;97;97;1;1,58966084554411
5118953;1;3;1;80;97;97;1;1,58966084554411
5118954;1;3;1;80;99;99;1;1,89549502356952
5118955;1;1;1;80;99;99;1;1,89549502356952
5120600;1;3;1;80;81;81;1;26,4659503643058
5120601;1;3;1;80;81;81;1;8,6353834617621
5120603;1;1;1;80;81;81;1;7,59043141597366
5120603;1;2;1;80;81;81;1;7,59043141597366
5120603;1;6;1;80;81;81;1;7,59043141597366
5120603;1;7;1;80;81;81;1;7,59043141597366
5120605;1;3;1;80;81;81;1;7,59043141597366
5120609;1;2;1;80;85;85;1;17,1474973604161
5120610;1;1;1;80;85;85;1;32,5075707673603
5120611;1;2;1;80;85;85;1;23,1543746404479
5120614;1;3;1;80;85;85;1;24,4315148860022
5120614;1;4;1;80;85;85;1;24,4315148860022
5120615;1;3;1;80;85;85;1;27,0662355042797
5120616;1;1;1;80;85;85;1;24,8415780106559
5120616;1;2;1;80;85;85;1;24,8415780106559
5120623;1;4;1;80;85;85;1;28,7659594751083
5120624;1;2;1;80;85;85;1;26,776436846578
5120637;1;1;1;80;94;94;1;3,15960859115403
5120639;1;1;1;80;94;94;1;3,22010024988201
5120639;1;3;1;80;94;94;1;3,22010024988201
5120640;1;2;1;80;94;94;1;1,41359416174399
5120640;1;3;1;80;94;94;1;1,41359416174399
5120641;1;3;1;80;94;94;1;1,73393451833041
5120642;1;1;1;80;94;94;1;1,89289785160447
5120642;1;3;1;80;94;94;1;1,89289785160447
5120642;1;4;1;80;94;94;1;1,89289785160447
5120643;1;1;1;80;94;94;1;1,24897003745308
5120643;1;2;1;80;94;94;1;1,24897003745308
5120643;1;3;1;80;94;94;1;1,24897003745308
5120644;1;1;1;80;94;94;1;3,16779486425486
5120647;1;2;1;80;95;95;1;5,79877058691403
5120648;1;1;1;80;95;95;1;5,79877058691403
5120648;1;2;1;80;95;95;1;5,79877058691403
5120650;1;3;1;80;97;97;1;1,76381974784881
5120650;1;5;1;80;97;97;1;1,76381974784881
5120651;1;1;1;80;97;97;1;4,43097651528159
5120651;1;2;1;80;97;97;1;4,43097651528159
5120654;1;1;1;80;97;97;1;6,35864338217645
5120655;1;1;1;80;97;97;1;6,35864338217645
5120655;1;3;1;80;97;97;1;6,35864338217645
5120655;1;4;1;80;97;97;1;6,35864338217645
5120656;1;3;1;80;97;97;1;5,02595331959176
5120656;1;4;1;80;97;97;1;5,02595331959176
5120656;1;5;1;80;97;97;1;5,02595331959176
5120657;1;2;1;80;97;97;1;4,98971809514773
5120658;1;2;1;80;97;97;1;2,4913790519905
5120661;1;1;1;80;97;97;1;6,35864338217645
5120663;1;2;1;80;97;97;1;6,35864338217645
5120663;1;3;1;80;97;97;1;6,35864338217645
5120665;1;1;1;80;97;97;1;1,58966084554411
5120665;2;1;2;80;97;97;1;1,58966084554411
5120670;1;1;1;80;97;97;1;1,58966084554411
5120670;1;2;1;80;97;97;1;1,58966084554411
5120670;1;3;1;80;97;97;1;1,58966084554411
5120672;1;2;1;80;97;97;1;1,58966084554411
5120672;1;3;1;80;97;97;1;1,58966084554411
5120674;1;3;1;80;97;97;1;2,08598778456235
5120676;1;3;1;80;97;97;1;1,58966084554411
5120676;1;6;1;80;97;97;1;1,58966084554411
5120676;1;7;1;80;97;97;1;1,58966084554411
5120678;1;1;1;80;97;97;1;1,58966084554411
5120678;1;4;1;80;97;97;1;1,58966084554411
5120678;1;5;1;80;97;97;1;1,58966084554411
5120679;1;2;1;80;97;97;1;3,04883258182476
5120679;1;5;1;80;97;97;1;3,04883258182476
5120682;1;1;1;80;99;99;1;1,89549502356952
5122755;1;3;1;80;81;81;1;7,59043141597366
5122755;1;5;1;80;81;81;1;7,59043141597366
5122756;1;6;1;80;81;81;1;7,59043141597366
5122757;1;2;1;80;81;81;1;9,24226683507712
5122761;1;3;1;80;81;81;1;11,6726249706234
5122762;1;2;1;80;85;85;1;35,637458802534
5122762;1;3;1;80;85;85;1;35,637458802534
5122762;1;4;1;80;85;85;1;35,637458802534
5122763;1;2;1;80;85;85;1;22,538742877439
5122764;1;1;1;80;85;85;1;24,2053092302591
5122766;1;1;1;80;85;85;1;20,2750628059542
5122778;1;2;1;80;86;86;1;7,55355767649758
5122779;1;3;1;80;86;86;1;10,4502295539971
5122779;1;4;1;80;86;86;1;10,4502295539971
5122780;1;1;1;80;86;86;1;8,68572842914156
5122781;1;2;1;80;86;86;1;7,40489069390779
5122781;1;3;1;80;86;86;1;7,40489069390779
5122782;1;3;1;80;86;86;1;7,8904828655102
5122784;1;1;1;80;86;86;1;7,13261537015614
5122786;1;1;1;80;91;91;1;4,60707863873278
5122786;1;2;1;80;91;91;1;4,60707863873278
5122788;1;1;1;80;91;91;1;3,36662871538087
5122788;1;2;1;80;91;91;1;3,36662871538087
5122788;1;3;1;80;91;91;1;3,36662871538087
5122791;1;3;1;80;91;91;1;4,6356092261492
5122792;1;1;1;80;91;91;1;4,19359418083604
5122793;1;2;1;80;91;91;1;5,61251788276016
5122794;1;1;1;80;91;91;1;5,80898233718493
5122796;1;1;1;80;91;91;1;5,55496050124822
5122797;1;5;1;80;91;91;1;6,86245078561717
5122807;1;1;1;80;94;94;1;2,50770626874316
5122807;1;2;1;80;94;94;1;2,50770626874316
5122808;1;2;1;80;94;94;1;1,24897003745308
5122809;1;1;1;80;94;94;1;2,39988367447833
5122809;1;10;1;80;94;94;1;2,39988367447833
5122809;1;12;1;80;94;94;1;2,39988367447833
5122812;1;1;1;80;94;94;1;1,53910277894213
5122812;1;3;1;80;94;94;1;1,53910277894213
5122814;1;1;1;80;94;94;1;1,24897003745308
5122814;1;3;1;80;94;94;1;1,24897003745308
5122815;1;1;1;80;94;94;1;2,55024546053331
5122819;1;3;1;80;94;94;1;3,0736440970278
5122819;1;4;1;80;94;94;1;3,0736440970278
5122819;1;5;1;80;94;94;1;3,0736440970278
5122823;2;2;2;80;95;95;1;5,79877058691403
5122825;1;2;1;80;95;95;1;5,79877058691403
5122830;1;2;1;80;95;95;1;5,79877058691403
5122843;1;1;1;80;99;99;1;1,89549502356952
5122843;1;2;1;80;99;99;1;1,89549502356952
5122844;1;3;1;80;99;99;1;3,03047470799685
5122844;1;4;1;80;99;99;1;3,03047470799685
5122845;1;4;1;80;99;99;1;2,52432437831278
5122849;1;3;1;80;99;99;1;2,86672724375197
5124418;1;2;1;80;81;81;1;26,9758348516811
5124418;1;3;1;80;81;81;1;26,9758348516811
5124418;1;4;1;80;81;81;1;26,9758348516811
5124419;1;1;1;80;81;81;1;7,59043141597366
5124419;1;2;1;80;81;81;1;7,59043141597366
5124420;1;2;1;80;81;81;1;15,9017203464019
5124421;1;2;1;80;81;81;1;13,6552589018257
5124421;1;4;1;80;81;81;1;13,6552589018257
5124421;1;6;1;80;81;81;1;13,6552589018257
5124422;1;2;1;80;81;81;1;20,18748060371
5124424;1;3;1;80;81;81;1;7,59043141597366
5124425;1;3;1;80;81;81;1;22,8073107239671
5124425;1;6;1;80;81;81;1;22,8073107239671
5124427;1;1;1;80;81;81;1;9,62325058580604
5124428;1;1;1;80;81;81;1;7,59043141597366
5124428;1;4;1;80;81;81;1;7,59043141597366
5124428;1;5;1;80;81;81;1;7,59043141597366
5124429;1;2;1;80;81;81;1;30,3617256638947
5124430;1;4;1;80;81;81;1;29,1020000836322
5124432;1;7;1;80;81;81;1;30,3617256638947
5124433;1;2;1;80;85;85;1;23,2208883773724
5124434;1;2;1;80;85;85;1;23,3924302405073
5124434;1;3;1;80;85;85;1;23,3924302405073
5124436;1;1;1;80;85;85;1;26,6048949834431
5124437;1;3;1;80;85;85;1;26,8281799042202
5124438;1;2;1;80;85;85;1;20,6038840415169
5124443;1;1;1;80;85;85;1;27,8997515114193
5124444;1;2;1;80;94;94;1;4,0673695814201
5124444;1;5;1;80;94;94;1;4,0673695814201
5124444;1;6;1;80;94;94;1;4,0673695814201
5124446;1;1;1;80;95;95;1;50,449304106152
5124446;1;5;1;80;95;95;1;50,449304106152
5124451;1;2;1;80;97;97;1;1,58966084554411
5124451;1;3;1;80;97;97;1;1,58966084554411
5124456;1;2;1;80;97;97;1;4,60915354995766
5124457;1;4;1;80;97;97;1;1,58966084554411
5124458;1;3;1;80;97;97;1;1,58966084554411
5124459;1;3;1;80;97;97;1;1,58966084554411
5124459;1;4;1;80;97;97;1;1,58966084554411
5124460;1;1;1;80;97;97;1;4,63628543921967
5124460;1;3;1;80;97;97;1;4,63628543921967
5124460;1;6;1;80;97;97;1;4,63628543921967
5124462;1;1;1;80;97;97;1;1,58966084554411
5124462;1;2;1;80;97;97;1;1,58966084554411
5124462;1;3;1;80;97;97;1;1,58966084554411
5124462;1;4;1;80;97;97;1;1,58966084554411
5124463;1;1;1;80;97;97;1;6,35864338217645
5124466;1;3;1;80;97;97;1;3,36246933099379
5126696;1;4;1;80;85;85;1;32,9252897630064
5126698;1;4;1;80;85;85;1;24,0080620035162
5126699;1;2;1;80;85;85;1;28,6994457381838
5126699;2;3;2;80;85;85;1;28,6994457381838
5126700;1;4;1;80;85;85;1;29,8227604030251
5126701;1;1;1;80;85;85;1;16,5525026147952
5126705;1;2;1;80;85;85;1;27,2722698040941
5126711;1;1;1;80;85;85;1;21,1085788130939
5126716;1;3;1;80;86;86;1;10,9952113435962
5126721;1;1;1;80;86;86;1;9,16641218055594
5126723;1;1;1;80;86;86;1;9,98892954117097
5126724;1;1;1;80;86;86;1;6,92928229549481
5126725;1;1;1;80;86;86;1;4,49391043082142
5126726;1;2;1;80;86;86;1;8,4354646551093
5126727;1;3;1;80;86;86;1;7,8904828655102
5126735;1;2;1;80;99;99;1;1,89549502356952
5126736;1;1;1;80;99;99;1;5,08881127336909
5126738;1;1;1;80;99;99;1;4,3513203395672
5126738;1;2;1;80;99;99;1;4,3513203395672
5129650;1;3;1;80;85;85;1;11,8051572423191
5129651;2;2;2;80;85;85;1;26,3870107393122
5129651;2;3;2;80;85;85;1;26,3870107393122
5129666;1;3;1;80;86;86;1;11,8177287042112
5129669;1;2;1;80;86;86;1;15,5887548424828
5129673;1;2;1;80;91;91;1;5,89538714860338
5129674;1;3;1;80;91;91;1;5,56816127752117
5129675;1;2;1;80;91;91;1;7,01758178615909
5129675;1;4;1;80;91;91;1;7,01758178615909
5129676;1;2;1;80;91;91;1;5,3668001243239
5129676;1;3;1;80;91;91;1;5,3668001243239
5129679;1;1;1;80;91;91;1;5,25869316537963
5129679;1;5;1;80;91;91;1;5,25869316537963
5129680;1;3;1;80;91;91;1;6,63131632430553
5129681;1;1;1;80;91;91;1;4,45861765683641
5129681;1;2;1;80;91;91;1;4,45861765683641
5129682;1;2;1;80;91;91;1;5,61251788276016
5129683;1;2;1;80;91;91;1;4,01660261152326
5129691;1;1;1;80;94;94;1;1,53910277894213
5129691;1;3;1;80;94;94;1;1,53910277894213
5129693;1;1;1;80;94;94;1;2,64597614849653
5129694;1;4;1;80;94;94;1;1,24897003745308
5129695;1;3;1;80;94;94;1;4,17062423167752
5129695;1;4;1;80;94;94;1;4,17062423167752
5129696;1;1;1;80;94;94;1;2,39132239467822
5129696;1;3;1;80;94;94;1;2,39132239467822
5129696;1;4;1;80;94;94;1;2,39132239467822
5129697;1;3;1;80;94;94;1;3,49598646661749
5129697;1;4;1;80;94;94;1;3,49598646661749
5129697;1;6;1;80;94;94;1;3,49598646661749
5129697;1;9;1;80;94;94;1;3,49598646661749
5129698;1;2;1;80;94;94;1;4,62233988260209
5129698;1;3;1;80;94;94;1;4,62233988260209
5129698;1;4;1;80;94;94;1;4,62233988260209
5129699;1;2;1;80;94;94;1;3,38164458168102
5129699;1;3;1;80;94;94;1;3,38164458168102
5129699;1;5;1;80;94;94;1;3,38164458168102
5129699;1;8;1;80;94;94;1;3,38164458168102
5129700;1;3;1;80;94;94;1;1,24897003745308
5129700;1;4;1;80;94;94;1;1,24897003745308
5129702;1;2;1;80;94;94;1;1,51206583629007
5129702;1;3;1;80;94;94;1;1,51206583629007
5129702;1;4;1;80;94;94;1;1,51206583629007
5129706;1;1;1;80;94;94;1;2,31300157042258
5129706;1;2;1;80;94;94;1;2,31300157042258
5129707;1;2;1;80;94;94;1;1,4134671206763
5129707;1;3;1;80;94;94;1;1,4134671206763
5129707;1;4;1;80;94;94;1;1,4134671206763
5129712;1;1;1;80;95;95;1;5,79877058691403
5129713;1;3;1;80;95;95;1;5,79877058691403
5129714;1;1;1;80;95;95;1;5,79877058691403
5129714;1;2;1;80;95;95;1;5,79877058691403
5129719;1;3;1;80;95;95;1;5,79877058691403
5129719;1;4;1;80;95;95;1;5,79877058691403
5129720;1;2;1;80;95;95;1;5,79877058691403
5129720;1;3;1;80;95;95;1;5,79877058691403
5129729;1;2;1;80;97;97;1;6,35864338217645
5129729;1;4;1;80;97;97;1;6,35864338217645
5129729;1;5;1;80;97;97;1;6,35864338217645
5129730;1;1;1;80;97;97;1;1,58966084554411
5129731;1;1;1;80;97;97;1;1,58966084554411
5129732;1;2;1;80;97;97;1;4,60915354995766
5129735;1;1;1;80;97;97;1;6,35864338217645
5129735;1;2;1;80;97;97;1;6,35864338217645
5129736;1;1;1;80;97;97;1;4,60915354995766
5129736;1;2;1;80;97;97;1;4,60915354995766
5129737;1;1;1;80;97;97;1;1,58966084554411
5129737;1;2;1;80;97;97;1;1,58966084554411
5129737;1;3;1;80;97;97;1;1,58966084554411
5129737;1;4;1;80;97;97;1;1,58966084554411
5129739;1;1;1;80;97;97;1;4,14216648835063
5129739;1;2;1;80;97;97;1;4,14216648835063
5129740;1;1;1;80;97;97;1;1,58966084554411
5129740;1;2;1;80;97;97;1;1,58966084554411
5129740;1;3;1;80;97;97;1;1,58966084554411
5129741;1;1;1;80;97;97;1;6,35864338217645
5129742;1;3;1;80;97;97;1;1,58966084554411
5129742;1;5;1;80;97;97;1;1,58966084554411
5129743;1;1;1;80;97;97;1;1,58966084554411
5129744;1;1;1;80;97;97;1;1,58966084554411
5129746;1;2;1;80;97;97;1;5,02098271436226
5129747;1;2;1;80;97;97;1;1,58966084554411
5129748;1;3;1;80;97;97;1;1,58966084554411
