DIRECTORIO;AREA;ocupados;sexo;estudia;edad;educación
4917254;50;0;0;0;36;6
4917255;50;0;1;1;12;4
4917255;50;1;0;1;9;3
4917256;50;1;0;1;3;2
4917256;50;0;1;0;49;5
4917256;50;0;0;0;38;5
4917256;50;0;1;1;16;5
4917256;50;1;0;1;14;4
4917256;50;0;0;0;47;5
4917256;50;0;1;0;25;6
4917257;50;0;1;1;19;6
4917257;50;1;1;0;24;5
4917258;50;1;1;0;26;5
4917258;50;1;1;0;61;6
4917259;50;1;1;0;19;5
4917259;50;0;1;0;66;4
4917259;50;0;1;0;34;4
4917260;50;1;1;0;31;3
4917260;50;0;0;0;22;4
4917260;50;0;1;1;5;3
4917261;50;0;1;0;59;6
4917261;50;0;0;0;63;6
4917261;50;0;1;1;20;6
4917262;50;1;1;0;61;5
4917262;50;0;0;0;38;6
4917262;50;0;0;1;16;5
4917262;50;0;1;0;43;5
4917263;50;0;0;0;45;5
4917263;50;1;0;1;19;6
4917263;50;1;1;1;16;4
4917263;50;0;1;0;18;5
4917264;50;1;1;0;56;3
4917264;50;0;0;0;51;6
4917265;50;1;1;0;33;5
4917265;50;0;0;0;28;4
4917265;50;0;1;0;16;4
4917266;50;1;1;0;29;5
4917266;50;1;0;0;19;5
4917267;50;0;1;1;12;4
4917267;50;1;1;0;49;6
4917268;50;0;0;0;42;6
4917268;50;1;1;1;17;6
4917269;50;0;1;1;11;4
4917269;50;1;1;0;59;6
4917269;50;0;0;0;57;5
4917270;50;1;0;1;16;5
4917270;50;0;0;0;56;5
4917271;50;1;1;0;37;5
4917271;50;0;1;1;9;3
4917271;50;0;0;0;6;1
4917272;50;1;0;;2;
4917273;50;0;0;0;96;3
4917273;50;1;1;0;59;6
4917274;50;1;0;0;31;5
4917274;50;0;0;0;4;1
4917274;50;0;1;0;46;6
4917274;50;0;0;0;46;5
4917275;50;1;1;1;16;4
4917275;50;1;0;1;14;4
4917275;50;0;0;0;61;4
4917275;50;0;0;0;48;1
4917276;50;1;0;0;39;5
4917276;50;1;1;0;50;5
4917276;50;0;0;1;16;5
4917277;50;1;1;1;12;4
4917277;50;1;0;0;37;5
4917278;50;1;1;1;15;4
4917278;50;1;0;0;46;5
4917278;50;0;1;0;66;3
4917279;50;1;0;0;24;5
4917279;50;0;1;1;3;2
4917279;50;0;1;;0;
4917279;50;0;1;0;36;6
4917280;50;0;0;1;7;3
4917280;50;0;1;0;33;5
4917281;52;1;1;0;36;6
4917281;52;0;0;0;34;5
4917281;52;0;0;1;11;4
4917282;52;0;0;;2;
4917282;52;1;0;0;72;3
4917282;52;0;1;0;58;5
4917282;52;0;0;0;62;5
4917283;52;0;1;1;29;6
4917284;52;1;0;1;21;6
4917284;52;0;1;0;29;6
4917285;52;0;0;0;29;6
4917285;52;0;0;1;6;3
4917285;52;1;1;;1;
4917285;52;1;0;1;42;6
4917286;52;0;1;0;58;5
4917286;52;1;0;0;4;1
4917287;52;1;0;0;41;5
4917287;52;0;0;0;53;5
4917288;52;1;1;0;30;5
4917289;52;1;1;0;21;6
4917289;52;0;1;0;39;5
4917289;52;0;0;1;42;6
4917290;52;0;0;1;10;3
4917290;52;0;0;1;6;3
4917291;52;1;0;0;43;5
4917291;52;0;1;0;43;5
4917291;52;0;0;0;23;6
4917292;52;1;1;1;18;6
4917292;52;0;0;0;53;6
4917292;52;0;1;0;50;5
4917293;52;1;1;1;21;6
4917293;52;0;1;1;25;6
4917294;52;0;0;0;21;5
4917294;52;1;1;0;24;6
4917295;52;1;1;;0;
4917295;52;0;1;0;43;5
4917296;52;1;0;0;45;4
4917297;52;1;1;1;21;6
4917297;52;0;1;0;30;6
4917298;52;0;0;1;27;6
4917299;52;0;0;0;23;5
4917299;52;0;1;1;4;2
4917299;52;0;0;;2;
4917300;52;1;0;0;18;5
4917300;52;0;1;0;38;1
4917301;52;1;0;0;34;3
4917301;52;1;1;1;13;4
4917301;52;0;1;1;4;2
4917302;52;0;0;0;31;3
4917303;52;1;0;1;9;3
4917304;52;1;0;0;3;1
4917304;52;0;0;0;49;6
4917304;52;0;1;0;19;6
4917304;52;0;1;0;28;5
4917305;52;1;0;0;24;4
4917305;52;0;0;1;9;3
4917305;52;0;0;1;8;3
4917305;52;1;1;1;6;3
4917305;52;0;1;;2;
4917306;52;1;0;0;58;3
4917306;52;0;0;0;50;5
4917307;52;0;1;0;24;5
4917308;52;0;0;0;20;5
4917309;52;1;0;0;17;5
4917309;52;0;0;1;15;4
4917310;52;1;1;0;27;4
4917311;52;0;0;0;33;5
4917312;52;0;0;0;26;5
4917312;52;0;1;1;8;3
4917312;52;0;0;;1;
4917313;52;1;1;0;39;4
4917313;52;0;0;0;36;4
4917313;52;0;1;1;17;5
4917314;52;0;1;1;15;4
4917314;52;0;0;1;9;3
4917315;52;1;1;0;62;3
4917315;52;0;0;0;57;3
4917315;52;0;0;0;77;3
4917315;52;0;0;0;55;3
4917316;52;1;1;0;35;5
4917317;54;1;1;0;21;3
4917317;54;0;0;0;37;4
4917317;54;0;1;0;34;3
4917318;54;0;0;0;36;3
4917319;54;0;1;1;15;4
4917319;54;1;1;1;10;3
4917319;54;1;1;1;5;2
4917319;54;0;0;0;3;1
4917319;54;0;1;0;40;3
4917320;54;0;0;0;38;4
4917320;54;0;1;0;19;4
4917321;54;0;1;0;19;6
4917322;54;0;0;0;17;4
4917323;54;0;1;0;28;5
4917323;54;0;0;0;27;5
4917323;54;0;1;1;7;3
4917323;54;0;0;0;3;1
4917324;54;0;1;0;31;5
4917324;54;0;0;0;31;5
4917325;54;1;1;1;10;3
4917325;54;0;1;1;7;3
4917326;54;0;1;0;51;3
4917326;54;1;0;0;53;4
4917327;54;0;0;0;32;5
4917327;54;0;1;0;35;9
4917327;54;1;1;1;17;6
4917327;54;1;0;1;10;3
4917327;54;0;0;0;25;5
4917328;54;0;0;1;10;3
4917328;54;0;1;1;7;3
4917329;54;0;0;0;3;1
4917329;54;1;1;0;64;3
4917329;54;0;0;0;43;3
4917329;54;1;1;0;34;5
4917330;54;0;1;1;10;3
4917331;54;1;1;1;9;3
4917331;54;1;1;0;44;5
4917332;54;1;0;0;33;6
4917332;54;1;1;0;32;5
4917332;54;0;1;1;6;3
4917332;54;0;1;0;3;1
4917333;54;1;0;0;62;6
4917334;54;1;1;0;74;3
4917334;54;0;0;0;70;4
4917334;54;0;0;0;31;4
4917334;54;0;1;0;36;3
4917383;66;1;1;1;8;3
4917383;66;1;0;1;4;2
4917384;66;0;0;0;17;4
4917384;66;1;1;0;21;4
4917384;66;1;0;;1;
4917384;66;1;1;0;42;3
4917384;66;0;0;0;29;4
4917384;66;0;0;1;11;3
4917385;66;1;1;1;9;3
4917385;66;0;0;1;7;3
4917386;66;1;0;1;6;2
4917386;66;0;0;0;4;1
4917386;66;0;1;0;22;3
4917387;66;0;0;0;20;4
4917388;66;1;1;0;21;5
4917388;66;0;0;0;20;4
4917388;66;0;1;;1;
4917388;66;0;0;0;34;5
4917389;66;1;0;0;19;5
4917389;66;1;1;0;16;5
4917389;66;1;0;1;6;3
4917389;66;0;1;;1;
4917390;66;0;1;0;32;5
4917391;66;0;0;0;29;5
4917392;66;1;0;1;8;3
4917392;66;1;0;1;5;2
4917392;66;0;1;0;60;3
4917393;66;1;1;0;62;3
4917393;66;1;0;0;61;3
4917393;66;0;0;0;41;5
4917394;66;0;0;0;32;5
4917395;66;0;1;0;36;5
4917396;66;0;1;1;9;3
4917396;66;0;1;1;16;4
4917396;66;0;0;0;78;3
4917396;66;1;1;0;45;3
4917397;66;0;0;0;45;4
4917398;66;1;1;1;16;4
4917398;66;0;0;1;13;4
4917398;66;0;1;0;25;5
4917399;66;1;0;0;24;5
4917399;66;1;0;1;5;2
4917400;66;1;0;0;36;5
4917400;66;0;1;0;19;5
4917401;66;1;0;1;11;3
4917401;66;1;0;0;31;5
4917401;66;0;0;1;7;3
4917402;66;0;1;0;3;1
4917402;66;1;1;0;19;5
4917402;66;0;0;0;19;5
4917402;66;0;1;;0;
4917403;66;1;1;0;57;3
4917403;66;0;0;0;52;3
4917404;66;1;1;0;32;5
4917404;66;1;1;0;25;4
4917404;66;0;0;0;34;5
4917405;66;1;1;1;13;4
4917406;66;1;0;1;9;3
4917406;66;0;1;0;29;5
4917407;66;1;0;1;5;2
4917407;66;0;1;0;20;5
4917407;66;0;0;0;39;3
4917408;66;1;1;1;14;4
4917408;66;0;1;1;10;3
4917409;66;1;1;0;47;5
4917410;66;0;0;0;47;5
4917411;66;1;0;0;21;5
4917411;66;0;0;1;12;4
4917412;66;0;1;0;54;5
4917412;66;0;0;0;45;3
4917413;66;0;1;0;21;4
4917414;66;0;0;0;84;3
4917414;66;1;0;0;72;3
4917414;66;1;0;0;51;3
4917414;66;1;0;1;12;3
4917415;66;0;0;0;50;4
4917416;66;1;1;0;22;4
4917417;66;0;0;1;20;6
4917417;66;1;1;0;47;5
4917418;66;1;0;0;59;4
4917419;66;1;1;0;30;3
4917419;66;1;0;0;29;3
4917420;66;1;1;;1;
4917420;66;1;0;0;20;4
4917420;66;0;0;0;73;3
4917421;66;1;1;0;36;5
4917421;66;1;0;0;23;5
4917422;66;1;0;0;70;1
4917423;66;0;1;0;68;5
4917423;66;1;1;0;49;4
4917423;66;1;0;0;33;4
4917423;66;0;0;1;11;4
4917424;66;1;0;1;8;3
4917424;66;1;1;1;6;3
4917425;66;1;1;1;5;2
4917425;66;1;1;0;38;3
4917426;66;1;1;1;17;4
4917426;66;0;0;0;27;4
4917426;66;1;0;1;10;3
4917426;66;0;0;1;5;2
4917426;66;0;0;0;45;4
4917426;66;0;1;0;19;5
4917427;66;1;1;0;51;4
4917428;66;1;1;0;50;4
4917428;66;1;1;0;47;5
4917429;66;1;0;0;43;5
4917429;66;1;1;0;23;5
4917429;66;0;1;1;17;5
4917430;66;1;1;0;51;4
4917430;66;0;0;0;23;5
4917430;66;1;1;1;8;3
4917431;66;1;1;1;5;2
4917431;66;0;0;0;70;3
4917431;66;1;1;0;75;1
4917432;66;0;1;0;43;1
4917432;66;0;0;0;35;3
4917432;66;0;0;0;19;5
4917433;66;1;1;;1;
4917434;66;0;0;0;18;5
4917434;66;1;0;0;15;4
4917434;66;0;1;;0;
4917434;66;1;1;0;13;3
4917434;66;1;1;0;51;4
4917434;66;0;0;0;19;5
4917434;66;0;0;0;71;3
4917435;66;1;1;0;45;3
4917435;66;0;0;0;27;5
4917435;66;0;1;1;9;3
4917436;66;0;0;1;8;3
4917436;66;0;0;1;5;2
4917437;66;1;0;0;74;3
4917437;66;1;1;0;42;4
4917437;66;1;1;0;42;1
4917437;66;1;0;0;40;5
4917437;66;0;1;0;43;3
4917437;66;1;0;0;36;4
4917437;66;1;1;0;22;4
4917437;66;0;0;0;23;5
4917438;66;1;1;0;35;3
4917438;66;0;1;1;7;3
4917438;66;0;1;0;41;5
4917438;66;0;0;0;42;5
4917439;66;0;1;1;19;6
4917440;66;0;0;1;13;4
4917441;66;0;1;0;26;5
4917441;66;0;0;0;28;5
4917442;66;0;1;1;12;3
4917443;66;0;0;1;5;2
4917444;66;0;0;0;44;3
4917444;66;0;1;0;31;1
4917444;66;0;0;1;8;3
4917445;66;0;0;1;7;3
4917445;66;0;0;0;26;4
4917446;66;1;1;0;33;3
4917446;66;0;0;1;9;3
4917447;66;0;1;1;7;3
4917447;66;0;1;0;3;1
4917448;66;1;0;0;24;5
4917448;66;0;0;0;4;1
4917448;66;1;1;;0;
4917449;66;1;1;0;58;5
4917449;66;1;0;0;56;4
4917450;66;0;1;0;26;5
4917451;68;0;0;1;14;4
4917451;68;0;1;1;10;3
4917451;68;1;1;0;68;1
4917452;68;0;0;0;65;4
4917452;68;0;0;0;39;5
4917452;68;1;0;0;17;5
4917452;68;0;0;1;8;3
4917452;68;0;1;0;45;5
4917453;68;0;0;0;30;5
4917455;68;1;0;1;9;3
4917455;68;0;0;1;7;3
4917456;68;1;1;0;3;1
4917457;68;1;0;0;68;4
4917457;68;1;1;0;48;6
4917458;68;0;0;1;14;4
4917459;68;1;0;0;44;5
4917459;68;1;1;0;50;5
4917459;68;0;1;1;20;6
4917460;68;0;1;1;7;3
4917461;68;0;0;0;37;5
4917461;68;0;1;0;36;6
4917461;68;0;1;1;12;4
4917462;68;1;0;1;8;3
4917463;68;0;1;0;22;5
4917463;68;0;0;0;20;5
4917464;68;1;1;;2;
4917464;68;1;0;0;44;4
4917465;68;1;0;0;21;5
4917465;68;0;1;0;19;5
4917465;68;0;1;1;15;4
4917465;68;1;0;1;7;3
4917471;73;0;1;0;81;3
4917471;73;0;0;0;59;5
4917471;73;1;0;0;39;3
4917471;73;0;1;0;20;5
4917472;73;1;0;0;17;5
4917472;73;1;1;;0;
4917472;73;0;0;0;58;5
4917472;73;0;1;0;38;5
4917473;73;0;1;0;25;5
4917473;73;0;0;0;23;6
4917474;73;0;1;;1;
4917474;73;0;1;0;39;4
4917475;73;0;0;0;40;3
4917476;73;1;0;0;24;4
4917477;73;0;1;0;4;1
4917477;73;0;1;0;21;6
4917478;73;1;0;0;24;6
4917478;73;1;1;1;8;3
4917478;73;0;1;;2;
4917479;73;1;1;1;6;2
4917479;73;0;1;0;66;5
4917480;73;0;0;0;63;6
4917481;73;0;0;0;21;5
4917481;73;0;1;0;29;5
4917482;73;1;0;0;29;5
4917482;73;0;1;1;12;4
4917482;73;1;1;1;10;3
4917483;73;1;0;0;3;1
4917483;73;1;0;0;54;6
4917483;73;1;0;0;31;6
4917484;73;0;1;0;35;6
4917484;73;1;0;0;62;6
4917484;73;1;0;0;52;4
4917484;73;0;1;1;32;6
4917484;73;0;0;0;45;3
4917484;73;0;0;0;23;4
4917484;73;1;1;0;4;1
4917485;73;1;0;0;60;3
4917485;73;1;0;0;101;3
4917486;73;0;0;0;70;4
4917486;73;1;1;0;68;4
4917486;73;1;0;0;67;4
4917486;73;1;1;0;61;5
4917486;73;0;1;0;25;5
4917487;73;1;0;0;38;6
4917487;73;0;1;0;36;6
4917488;73;0;1;1;11;4
4917488;73;0;1;1;5;2
4917489;73;1;0;0;65;4
4917489;73;0;1;0;66;4
4917489;73;0;0;0;43;6
4917489;73;1;1;0;51;6
4917489;73;0;1;0;19;5
4917490;73;0;1;1;16;5
4917490;73;1;0;0;60;5
4917491;73;0;1;1;18;6
4917491;73;1;0;0;73;4
4917491;73;0;1;0;46;4
4917492;73;1;0;0;27;4
4917492;73;1;0;1;8;3
4917493;73;0;0;1;4;2
4917493;73;0;1;0;52;5
4917493;73;0;0;0;47;1
4917493;73;0;1;0;89;4
4917494;73;0;0;0;74;3
4917494;73;0;0;0;55;6
4917494;73;0;1;0;57;4
4917495;73;1;0;0;44;4
4917495;73;0;0;1;18;6
4917495;73;0;0;1;17;6
4917496;73;1;0;0;53;6
4917496;73;0;1;0;57;5
4917496;73;0;1;1;16;5
4917496;73;0;0;1;14;4
4917497;73;0;0;0;50;5
4917497;73;1;0;1;16;4
4917498;73;1;1;0;46;5
4917498;73;1;0;0;44;6
4917498;73;0;1;0;17;5
4917499;73;0;0;1;15;4
4917500;73;0;1;0;58;5
4917500;73;0;0;0;41;3
4917501;73;0;0;0;22;3
4917502;73;1;1;1;17;4
4917502;73;0;1;1;13;4
4917502;73;0;1;1;10;3
4917503;73;1;1;0;92;3
4917503;73;1;1;0;62;3
4917503;73;1;0;0;52;3
4917504;73;0;1;0;48;5
4917505;73;0;0;1;22;6
4917506;73;0;0;1;14;4
4917507;73;0;1;0;61;3
4917508;73;0;0;0;18;5
4917509;73;1;1;0;21;5
4917509;73;1;1;;2;
4917509;73;1;1;0;36;3
4917510;73;0;0;0;30;1
4917510;73;0;0;0;66;5
4917510;73;0;1;1;36;6
4917511;73;1;1;0;39;5
4917511;73;0;0;1;35;6
4917512;73;1;1;1;13;4
4917513;73;1;1;1;10;3
4917513;73;1;1;1;8;3
4917514;73;0;0;0;19;6
4917514;73;0;1;0;47;5
4917515;73;1;0;0;39;5
4917515;73;0;1;1;14;4
4917515;73;0;0;0;42;5
4917515;73;0;1;0;21;4
4917516;73;0;0;1;15;4
4917517;73;0;0;1;12;4
4917517;73;1;0;0;44;4
4917519;73;0;1;0;45;5
4917519;73;1;1;0;21;5
4917519;73;1;0;1;17;5
4917520;73;1;1;1;14;4
4917520;73;0;0;0;38;3
4917521;73;1;0;1;14;3
4917521;73;1;1;0;19;4
4917522;73;0;0;0;16;4
4917523;73;1;0;;1;
4917523;73;0;1;1;29;5
4917524;73;1;0;0;24;5
4917525;73;1;1;0;68;3
4917525;73;0;0;0;59;4
4917525;73;0;0;0;41;5
4917525;73;0;1;0;47;5
4917526;73;1;1;1;18;6
4917527;73;1;1;1;11;4
4917527;73;0;1;1;16;4
4917528;73;1;1;0;57;3
4917529;73;1;0;0;46;5
4917529;73;0;0;0;18;5
4917530;73;1;0;1;17;5
4917531;73;1;1;1;14;4
4917531;73;0;1;1;14;4
4917531;73;0;1;0;72;4
4917532;73;0;1;0;29;5
4917532;73;0;1;0;27;6
4917533;73;1;0;0;23;6
4917534;73;0;1;1;8;3
4917534;73;1;0;0;66;3
4917535;73;0;1;0;55;3
4917535;73;1;0;0;70;3
4917536;73;0;1;0;43;5
4917537;73;0;0;0;44;5
4917537;73;1;0;1;22;6
4917537;73;0;0;1;19;6
4917538;73;0;1;1;12;4
4917538;73;0;1;0;42;6
4917538;73;0;0;0;31;6
4917539;73;1;0;1;3;2
4917539;73;0;1;0;54;3
4917539;73;0;0;0;50;3
4917540;73;0;0;0;17;5
4917540;73;0;1;0;28;5
4917540;73;0;0;0;23;5
4917541;73;1;1;;0;
4917542;73;0;0;0;56;3
4917544;76;1;1;1;15;4
4917544;76;0;1;0;25;5
4917545;76;0;1;0;50;5
4917546;76;1;0;0;49;4
4917546;76;0;0;0;26;6
4917546;76;0;0;0;19;5
4917546;76;0;0;1;18;6
4917547;76;1;1;1;6;3
4917547;76;0;1;0;66;5
4917548;76;1;0;0;59;3
4917548;76;0;1;0;38;4
4917549;76;1;0;0;33;6
4917549;76;0;0;0;35;5
4917549;76;0;1;0;30;6
4917550;76;1;0;1;6;3
4917550;76;0;1;;2;
4917551;76;1;0;0;91;3
4917551;76;0;0;0;63;3
4917552;76;1;1;0;72;4
4917552;76;1;0;0;35;5
4917552;76;0;1;0;34;5
4917553;76;1;0;;1;
4917553;76;1;0;0;52;6
4917554;76;1;0;0;29;6
4917554;76;0;0;0;40;5
4917555;76;1;1;0;47;5
4917556;76;1;1;0;25;5
4917556;76;0;1;0;21;5
4917556;76;0;1;0;17;4
4917557;76;0;1;1;15;5
4917557;76;1;0;1;12;4
4917557;76;0;1;1;10;3
4917558;76;1;0;0;18;4
4917559;76;1;0;;0;
4917559;76;1;1;0;29;5
4917560;76;1;0;0;28;6
4917560;76;0;1;0;3;1
4917560;76;1;1;0;15;4
4917560;76;1;1;0;52;3
4917561;76;1;0;0;25;5
4917562;76;1;1;0;55;4
4917562;76;0;0;0;50;4
4917563;76;0;0;0;28;6
4917563;76;1;0;1;18;6
4917563;76;0;0;0;86;3
4917564;76;1;1;0;78;5
4917565;76;1;0;0;77;3
4917566;76;0;0;0;53;4
4917566;76;1;0;0;36;3
4917566;76;1;1;0;48;3
4917567;76;1;0;0;14;4
4917567;76;1;0;1;12;3
4917568;76;1;0;1;11;3
4917568;76;0;1;0;5;1
4917568;76;0;0;;2;
4917568;76;0;0;0;29;3
4917568;76;0;1;0;21;5
4917568;76;0;0;1;8;3
4917569;76;1;1;0;4;1
4917569;76;0;0;;0;
4917570;76;0;0;0;49;4
4917570;76;0;0;1;9;3
4917570;76;0;1;0;23;5
4917570;76;0;0;0;26;6
4917571;76;0;1;1;6;3
4917572;76;1;1;;2;
4917573;76;0;0;1;20;6
4917573;76;0;0;0;4;1
4917573;76;1;0;1;12;4
4917574;76;1;1;1;16;6
4917575;76;0;1;0;65;3
4917576;76;0;0;0;58;3
4917576;76;1;0;1;27;6
4917576;76;0;0;1;28;6
4917577;76;0;1;1;34;6
4917578;76;1;0;;2;
4917578;76;0;0;;1;
4917579;76;0;0;0;51;6
4917579;76;0;1;1;11;3
4917580;76;1;1;0;40;1
4917580;76;0;1;0;37;3
4917580;76;0;1;0;28;6
4917581;76;1;0;0;28;6
4917582;76;0;1;0;37;5
4917582;76;0;0;0;31;5
4917583;76;0;0;1;12;4
4917584;76;1;1;1;6;2
4917584;76;0;1;0;38;5
4917584;76;0;0;0;35;5
4917585;76;0;0;1;17;6
4917586;76;1;1;1;16;4
4917587;76;1;1;1;8;3
4917587;76;0;1;0;36;6
4917587;76;0;0;0;32;6
4917587;76;0;0;0;51;5
4917588;76;1;1;0;85;1
4917588;76;1;1;0;54;4
4917588;76;0;0;0;50;5
4917589;76;0;1;1;18;6
4917589;76;0;0;1;7;3
4917590;76;0;1;;2;
4917590;76;0;0;0;69;3
4917590;76;1;1;1;13;3
4919047;5;0;0;1;12;3
4919047;5;0;1;0;30;5
4919047;5;0;0;0;27;5
4919048;5;0;1;1;8;3
4919048;5;0;1;;2;
4919049;5;0;1;0;64;3
4919049;5;1;1;0;61;5
4919050;5;0;1;0;41;4
4919050;5;1;0;0;76;4
4919050;5;1;0;0;32;4
4919051;5;1;1;1;3;2
4919051;5;0;0;0;61;5
4919052;5;1;1;1;36;6
4919052;5;1;1;0;35;5
4919052;5;0;0;1;11;3
4919053;5;1;1;0;73;4
4919053;5;1;0;0;64;5
4919053;5;0;1;0;63;6
4919055;5;0;1;0;40;5
4919055;5;1;0;0;31;5
4919056;5;1;1;0;3;1
4919056;5;0;1;;2;
4919056;5;1;0;0;74;4
4919057;5;1;0;0;46;6
4919058;5;1;0;1;25;6
4919058;5;0;1;1;20;6
4919059;5;0;1;0;91;3
4919059;5;0;1;0;56;5
4919059;5;1;1;0;59;6
4919060;5;0;0;0;52;4
4919060;5;0;1;0;26;5
4919060;5;0;1;0;50;4
4919061;5;1;1;0;44;6
4919061;5;1;0;0;51;4
4919061;5;1;1;1;21;6
4919062;5;0;1;1;12;4
4919062;5;1;1;0;57;6
4919063;5;0;0;0;62;6
4919064;5;0;0;0;25;6
4919064;5;0;0;1;24;6
4919064;5;0;0;1;21;6
4919064;5;1;0;0;64;6
4919065;5;1;1;0;85;6
4919066;5;0;1;0;51;6
4919066;5;0;0;0;34;6
4919066;5;1;1;0;46;5
4919067;5;1;0;0;25;6
4919067;5;1;0;1;19;6
4919067;5;0;0;;0;
4919068;5;0;1;0;45;1
4919068;5;0;1;0;42;3
4919069;5;1;0;0;32;5
4919069;5;1;1;1;10;3
4919070;5;1;1;1;5;2
4919070;5;0;0;0;15;4
4919071;5;0;0;0;40;6
4919072;5;0;0;0;76;3
4919073;5;1;1;0;54;3
4919073;5;0;1;0;38;3
4919074;5;0;0;0;71;6
4919074;5;1;0;0;47;5
4919075;5;1;1;0;57;5
4919076;5;0;1;1;19;6
4919076;5;0;1;1;14;4
4919076;5;1;0;0;74;4
4919076;5;0;1;0;27;6
4919077;5;1;1;0;74;3
4919077;5;0;0;0;68;3
4919077;5;0;0;0;48;6
4919077;5;0;1;1;16;5
4919077;5;0;0;0;60;6
4919078;5;0;0;0;27;6
4919079;5;1;0;0;23;6
4919079;5;0;1;0;30;5
4919079;5;1;1;1;4;2
4919079;5;0;0;0;22;5
4919079;5;0;1;0;32;6
4919080;5;1;1;1;3;2
4919080;5;1;0;0;28;5
4919080;5;1;1;0;45;6
4919081;5;1;0;0;47;6
4919081;5;0;1;1;21;6
4919082;5;0;1;1;20;4
4919083;5;1;0;1;17;4
4919083;5;1;0;0;58;6
4919083;5;1;1;0;32;6
4919083;5;0;1;0;62;6
4919084;5;0;1;0;56;3
4919084;5;0;0;0;56;1
4919084;5;0;1;0;29;3
4919085;5;0;0;1;6;3
4919085;5;1;0;0;70;3
4919086;5;0;0;0;34;4
4919086;5;0;1;0;34;5
4919087;5;1;0;1;14;4
4919088;5;1;0;1;11;3
4919088;5;1;1;0;35;3
4919089;5;0;0;0;34;5
4919090;5;1;1;1;15;4
4919090;5;1;1;1;13;4
4919090;5;0;0;1;12;4
4919091;5;0;1;1;9;3
4919092;5;0;0;0;25;5
4919093;5;1;0;1;3;2
4919093;5;0;0;0;49;4
4919093;5;0;1;0;20;5
4919094;5;0;0;1;12;4
4919094;5;0;0;0;38;6
4919094;5;0;1;1;4;2
4919095;5;1;0;0;27;5
4919095;5;0;1;1;22;6
4919095;5;0;0;0;32;6
4919096;5;0;0;0;22;5
4919096;5;0;0;1;25;6
4919096;5;1;1;0;29;5
4919097;5;1;1;0;40;3
4919097;5;1;0;0;32;5
4919097;5;0;1;1;16;5
4919098;5;1;1;1;14;4
4919098;5;0;1;0;40;5
4919099;5;0;0;0;29;5
4919099;5;1;0;1;5;2
4919099;5;0;0;;2;
4919099;5;0;1;1;38;6
4919100;5;1;0;0;32;6
4919100;5;1;1;1;5;2
4919101;5;1;1;1;34;6
4919101;5;0;0;0;30;6
4919101;5;1;0;1;3;2
4919101;5;0;0;0;48;3
4919102;5;1;1;0;15;4
4919103;5;1;0;0;68;3
4919103;5;0;1;0;63;6
4919103;5;1;0;0;56;4
4919103;5;1;1;0;82;3
4919103;5;1;0;0;50;5
4919104;5;1;0;0;27;6
4919105;5;1;0;1;11;4
4919106;5;1;1;0;73;6
4919106;5;0;0;0;63;6
4919106;5;0;1;1;25;6
4919107;5;1;1;0;62;4
4919107;5;0;0;0;55;3
4919108;5;1;0;0;92;3
4919108;5;0;1;0;43;6
4919109;5;0;0;0;39;6
4919110;5;0;1;0;36;3
4919110;5;0;0;0;39;3
4919110;5;0;1;1;17;4
4919111;5;1;0;1;13;4
4919111;5;0;0;1;31;6
4919113;5;0;0;0;81;3
4919113;5;0;0;0;49;5
4919113;5;0;0;0;22;6
4919113;5;0;1;0;29;6
4919114;5;0;0;0;27;6
4919114;5;1;1;1;6;3
4919115;5;1;0;0;26;6
4919115;5;0;1;0;29;5
4919116;5;0;1;0;41;5
4919116;5;1;1;1;12;4
4919117;5;1;1;0;50;5
4919118;5;0;1;1;22;6
4919118;5;0;1;0;57;3
4919119;5;1;0;0;58;3
4919119;5;1;1;0;18;4
4919121;5;1;1;0;76;3
4919121;5;1;0;0;76;3
4919121;5;0;0;0;45;6
4919122;5;0;1;0;48;5
4919122;5;0;0;0;19;6
4919123;5;0;0;1;13;4
4919124;5;0;1;1;11;4
4919124;5;1;0;0;69;6
4919125;5;1;0;0;57;6
4919126;5;0;1;1;32;6
4919126;5;1;1;0;27;6
4919127;5;1;1;0;55;4
4919130;5;0;0;0;28;6
4919130;5;1;1;0;32;6
4919131;5;1;1;1;7;3
4919131;5;1;0;1;4;2
4919132;5;1;1;;1;
4919133;5;1;0;0;53;5
4919134;5;1;0;0;32;6
4919134;5;1;1;0;55;5
4919135;5;1;0;0;52;3
4919136;5;1;0;1;18;6
4919137;5;1;0;0;16;5
4919138;5;1;1;0;73;3
4919138;5;1;0;0;70;3
4919140;8;0;1;0;34;1
4919140;8;1;0;0;40;6
4919140;8;1;1;0;61;5
4919140;8;1;0;1;18;5
4919140;8;1;0;0;67;6
4919140;8;0;0;0;74;3
4919140;8;0;1;0;72;6
4919140;8;1;1;0;46;5
4919140;8;0;0;0;42;5
4919141;8;1;1;1;23;6
4919141;8;1;1;0;49;6
4919141;8;0;0;0;49;6
4919141;8;0;0;0;27;6
4919142;8;1;0;1;24;6
4919142;8;0;1;1;22;6
4919143;8;0;1;0;51;5
4919143;8;0;0;0;50;4
4919144;8;0;0;0;25;5
4919144;8;0;1;1;5;2
4919144;8;0;0;0;22;5
4919145;8;1;0;1;19;6
4919145;8;0;0;0;56;5
4919146;8;0;0;0;22;5
4919146;8;0;0;1;16;4
4919146;8;1;0;0;56;3
4919146;8;1;0;0;33;5
4919147;8;1;1;1;11;3
